agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,month_nu,mean_va,count_nu
USGS,05325000,80154,73410,,2012,4,91.7,30
USGS,05325000,80154,73410,,2012,5,318.5,31
USGS,05325000,80154,73410,,2012,6,197.0,30
USGS,05325000,80154,73410,,2012,7,109.1,31
USGS,05325000,80154,73410,,2012,8,58.0,31
USGS,05325000,80154,73410,,2012,9,63.3,30
USGS,05325000,80154,73410,,2012,10,57.6,31
USGS,05325000,80154,73410,,2012,11,47.1,30
USGS,05325000,80154,73410,,2012,12,42.7,31
USGS,05325000,80154,73410,,2013,1,38.4,31
USGS,05325000,80154,73410,,2013,2,34.2,28
USGS,05325000,80154,73410,,2013,3,74.8,31
USGS,05325000,80154,73410,,2013,4,134.9,30
USGS,05325000,80154,73410,,2013,5,172.9,31
USGS,05325000,80154,73410,,2013,6,314.6,30
USGS,05325000,80154,73410,,2013,7,192.1,31
USGS,05325000,80154,73410,,2013,8,94.5,31
USGS,05325000,80154,73410,,2013,9,46.7,30
USGS,05325000,80154,73410,,2013,10,45.5,31
USGS,05325000,80154,73410,,2013,11,47.4,30
USGS,05325000,80154,73410,,2013,12,46.0,31
USGS,05325000,80154,73410,,2014,1,46.4,31
USGS,05325000,80154,73410,,2014,2,47.6,28
USGS,05325000,80154,73410,,2014,3,70.4,31
USGS,05325000,80154,73410,,2014,4,194.6,30
USGS,05325000,80154,73410,,2014,5,262.7,31
USGS,05325000,80154,73410,,2014,6,501.4,30
USGS,05325000,80154,73410,,2014,7,145.0,31
USGS,05325000,80154,73410,,2014,8,121.4,31
USGS,05325000,80154,73410,,2014,9,112.4,30
USGS,05325000,80154,73410,,2014,10,59.9,31
USGS,05325000,80154,73410,,2014,11,60.8,30
USGS,05325000,80154,73410,,2014,12,55.0,31
USGS,05325000,80154,73410,,2015,1,49.4,31
USGS,05325000,80154,73410,,2015,2,42.0,28
USGS,05325000,80154,73410,,2015,3,57.9,31
USGS,05325000,80154,73410,,2015,4,63.9,30
USGS,05325000,80154,73410,,2015,5,210.3,31
USGS,05325000,80154,73410,,2015,6,315.2,30
USGS,05325000,80154,73410,,2015,7,182.7,31
USGS,05325000,80154,73410,,2015,8,110.0,31
USGS,05325000,80154,73410,,2015,9,131.7,30
USGS,05325000,80154,73410,,2015,10,65.1,31
USGS,05325000,80154,73410,,2015,11,254.4,30
USGS,05325000,80154,73410,,2015,12,218.0,31
USGS,05325000,80154,73410,,2016,1,56.3,31
USGS,05325000,80154,73410,,2016,2,121.6,29
USGS,05325000,80154,73410,,2016,3,423.9,31
USGS,05325000,80154,73410,,2016,4,280.1,30
USGS,05325000,80154,73410,,2016,5,303.8,31
USGS,05325000,80154,73410,,2016,6,297.6,30
USGS,05325000,80154,73410,,2016,7,366.6,31
USGS,05325000,80154,73410,,2016,8,265.5,31
USGS,05325000,80154,73410,,2016,9,422.5,30
USGS,05325000,80154,73410,,2016,10,296.5,31
USGS,05325000,80154,73410,,2016,11,138.5,30
USGS,05325000,80154,73410,,2016,12,191.0,31
USGS,05325000,80154,73410,,2017,1,131.4,31
USGS,05325000,80154,73410,,2017,2,187.1,28
USGS,05325000,80154,73410,,2017,3,224.5,31
USGS,05325000,80154,73410,,2017,4,182.0,30
USGS,05325000,80154,73410,,2017,5,349.8,31
USGS,05325000,80154,73410,,2017,6,188.2,30
USGS,05325000,80154,73410,,2017,7,118.9,31
USGS,05325000,80154,73410,,2017,8,193.8,31
USGS,05325000,80154,73410,,2017,9,103.8,29
