agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49240.0,,0,,bio,IMM,150060,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49241.0,,0,,bio,IMM,150086,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49242.0,,0,,bio,IMM,149559,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49243.0,,0,,bio,IMM,149625,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49244.0,,0,,bio,IMM,149864,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49245.0,,0,,bio,IMM,150235,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49246.0,,0,,bio,IMN,149963,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49247.0,,0,,bio,IMN,149989,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49248.0,,0,,bio,IMM,150003,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49249.0,,0,,bio,IMM,150029,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49250.0,,0,,bio,IMM,150078,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49251.0,,0,,bio,IMM,149583,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49252.0,,0,,bio,IMM,149641,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49253.0,,0,,bio,IMM,149674,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49254.0,,0,,bio,IMN,154310,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49255.0,,0,,bio,IMM,149849,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49257.0,,0,,bio,RAD,150185,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49258.0,,0,,bio,IMM,149633,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49260.0,,0,,wat,OPE,266114,0,1996-04-24,2011-09-01,163
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49266.0,,0,,sed,OOT,701250,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49267.0,,0,,sed,INN,150037,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49269.0,,0,,sed,INN,17294661,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49270.0,,0,,sed,INN,17294661,0,1995-08-02,2008-09-30,2
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49271.0,,0,,sed,OOT,701250,0,1995-08-02,2008-09-30,2
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49272.0,,0,,sed,INN,150037,0,1995-08-02,2008-09-30,2
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49273.0,,0,,bio,BIO,0,0,1997-07-09,1997-07-09,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49274.0,,0,,sed,IMM,149930,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49275.0,,0,,sed,INF,0,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49276.0,,0,,sed,INF,740407,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49277.0,,0,,sed,INF,739151,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49278.0,,0,,sed,INF,1734351,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49279.0,,0,,sed,INF,42317,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49280.0,,0,,sed,INF,17004094,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49291.0,,0,,wat,OPE,94227,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49292.0,,0,,wat,OPE,213793,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49293.0,,0,,wat,OPE,245191,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49294.0,,0,,wat,OPE,748962,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49295.0,,0,,wat,OPE,12872,0,1997-01-13,2011-09-01,82
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49296.0,,0,,wat,OPE,205609,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49297.0,,0,,wat,OPE,20081,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49298.0,,0,,wat,OPE,355552,0,1997-01-13,1997-10-28,27
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49299.0,,0,,wat,OPE,51102,0,1997-01-13,1999-11-02,38
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49300.0,,0,,wat,OPE,42606,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49301.0,,0,,wat,OPE,12047,0,1997-01-13,2006-09-12,54
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49302.0,,0,,wat,OPE,31146,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49303.0,,0,,wat,OPE,80754,0,1997-01-13,1999-11-02,38
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49304.0,,0,,wat,OPE,775759,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49305.0,,0,,wat,OPE,90985,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49306.0,,0,,wat,OPE,93971,0,1997-01-13,2005-12-20,41
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49308.0,,0,,wat,OPE,650713,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49309.0,,0,,wat,OPE,88666,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49310.0,,0,,wat,OPE,3723,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49311.0,,0,,wat,OPE,90837,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49312.0,,0,,wat,OPE,29363,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49313.0,,0,,wat,OPE,90092,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49314.0,,0,,wat,OPE,90084,0,1997-01-13,2006-09-12,56
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49315.0,,0,,wat,OPE,288944,0,1997-01-13,2006-09-12,54
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49316.0,,0,,sed,OPE,129361,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49317.0,,0,,sed,OPE,280156,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49318.0,,0,,sed,OPE,245050,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49319.0,,0,,sed,OPE,42002,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49320.0,,0,,sed,OPE,129353,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49321.0,,0,,sed,OPE,129379,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49322.0,,0,,sed,OPE,106088,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49324.0,,0,,sed,OPE,93518,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49325.0,,0,,sed,OPE,775643,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49326.0,,0,,sed,OPE,4937,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49327.0,,0,,sed,OPE,775866,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49328.0,,0,,sed,OPE,4945,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49329.0,,0,,sed,OPE,70516,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49330.0,,0,,sed,OPE,1107,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49331.0,,0,,sed,OPE,3426,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49332.0,,0,,sed,OPE,75333,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49335.0,,0,,sed,OPE,4887,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49338.0,,0,,sed,OPE,42184,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49339.0,,0,,sed,OPE,42192,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49341.0,,0,,sed,OPE,6262,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49342.0,,0,,sed,OPE,76661,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49343.0,,0,,sed,OPE,30346,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49344.0,,0,,sed,OPE,46615,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49345.0,,0,,sed,OPE,2923,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49346.0,,0,,sed,OPE,4903,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49347.0,,0,,sed,OPE,962977,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49348.0,,0,,sed,OPE,100883,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49349.0,,0,,sed,OPE,294827,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49350.0,,0,,sed,OPE,777318,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49351.0,,0,,sed,OPE,156919,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49381.0,,0,,sed,OOT,10025,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49382.0,,0,,sed,OOT,29967,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49383.0,,0,,sed,OOT,9985,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49384.0,,0,,sed,OOT,35295,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49387.0,,0,,sed,OOT,34843,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49388.0,,0,,sed,OOT,961656,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49389.0,,0,,sed,OOT,1115,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49390.0,,0,,sed,OOT,40626,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49391.0,,0,,sed,OOT,30932,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49392.0,,0,,sed,OOT,13342,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49393.0,,0,,sed,OOT,961045,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49394.0,,0,,sed,OOT,30791,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49395.0,,0,,sed,OOT,31575,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49396.0,,0,,sed,OOT,58875,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49397.0,,0,,sed,OOT,40709,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49398.0,,0,,sed,OOT,91561,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49399.0,,0,,sed,OOT,10892,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49400.0,,0,,sed,OOT,7187,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49401.0,,0,,sed,OOT,27987,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49402.0,,0,,sed,OOT,13326,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49403.0,,0,,sed,OOT,55053,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49404.0,,0,,sed,OOT,55178,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49405.0,,0,,sed,OOT,71704,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49406.0,,0,,sed,OOT,55525,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49407.0,,0,,sed,OOT,13532,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49408.0,,0,,sed,OOT,40576,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49409.0,,0,,sed,OOT,10199,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49410.0,,0,,sed,OOT,71852,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49411.0,,0,,sed,OOT,40667,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49413.0,,0,,sed,OOT,25510,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49421.0,,0,,sed,OOT,25270,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49422.0,,0,,sed,OPE,3103,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49424.0,,0,,sed,OOT,0,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49426.0,,0,,sed,OOT,29934,0,1995-08-02,1995-08-02,1
USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.9966325,-93.9085628,S,NAD83,975,5,NGVD29,7020011,qw,49427.0,,0,,sed,OOT,10470,0,1995-08-02,1995-08-02,1
