agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,month_nu,mean_va,count_nu
USGS,05325000,80155,73411,,2011,5,5480.0,31
USGS,05325000,80155,73411,,2011,6,7498.0,30
USGS,05325000,80155,73411,,2011,7,8140.0,31
USGS,05325000,80155,73411,,2011,8,2068.0,31
USGS,05325000,80155,73411,,2011,9,900.0,30
USGS,05325000,80155,73411,,2011,10,279.4,31
USGS,05325000,80155,73411,,2011,11,349.2,30
USGS,05325000,80155,73411,,2011,12,148.0,31
USGS,05325000,80155,73411,,2012,1,41.8,31
USGS,05325000,80155,73411,,2012,2,22.7,29
USGS,05325000,80155,73411,,2012,3,444.6,31
USGS,05325000,80155,73411,,2012,4,643.5,30
USGS,05325000,80155,73411,,2012,5,9955.0,31
USGS,05325000,80155,73411,,2012,6,4245.0,30
USGS,05325000,80155,73411,,2012,7,680.5,31
USGS,05325000,80155,73411,,2012,8,111.2,31
USGS,05325000,80155,73411,,2012,9,53.1,30
USGS,05325000,80155,73411,,2012,10,39.8,31
USGS,05325000,80155,73411,,2012,11,54.2,30
USGS,05325000,80155,73411,,2012,12,50.0,31
USGS,05325000,80155,73411,,2013,1,44.7,31
USGS,05325000,80155,73411,,2013,2,31.9,28
USGS,05325000,80155,73411,,2013,3,738.8,31
USGS,05325000,80155,73411,,2013,4,2694.0,30
USGS,05325000,80155,73411,,2013,5,4152.0,31
USGS,05325000,80155,73411,,2013,6,16820.0,30
USGS,05325000,80155,73411,,2013,7,5565.0,31
USGS,05325000,80155,73411,,2013,8,614.0,31
USGS,05325000,80155,73411,,2013,9,77.1,30
USGS,05325000,80155,73411,,2013,10,116.3,31
USGS,05325000,80155,73411,,2013,11,132.0,30
USGS,05325000,80155,73411,,2013,12,68.4,31
USGS,05325000,80155,73411,,2014,1,56.8,31
USGS,05325000,80155,73411,,2014,2,62.5,28
USGS,05325000,80155,73411,,2014,3,773.8,31
USGS,05325000,80155,73411,,2014,4,3305.0,30
USGS,05325000,80155,73411,,2014,5,7009.0,31
USGS,05325000,80155,73411,,2014,6,42000.0,30
USGS,05325000,80155,73411,,2014,7,5451.0,31
USGS,05325000,80155,73411,,2014,8,1080.0,31
USGS,05325000,80155,73411,,2014,9,969.9,30
USGS,05325000,80155,73411,,2014,10,275.0,31
USGS,05325000,80155,73411,,2014,11,233.5,30
USGS,05325000,80155,73411,,2014,12,189.6,31
USGS,05325000,80155,73411,,2015,1,156.4,31
USGS,05325000,80155,73411,,2015,2,121.3,28
USGS,05325000,80155,73411,,2015,3,357.7,31
USGS,05325000,80155,73411,,2015,4,451.1,30
USGS,05325000,80155,73411,,2015,5,4091.0,31
USGS,05325000,80155,73411,,2015,6,7981.0,30
USGS,05325000,80155,73411,,2015,7,2976.0,31
USGS,05325000,80155,73411,,2015,8,919.8,31
USGS,05325000,80155,73411,,2015,9,1192.0,30
USGS,05325000,80155,73411,,2015,10,247.8,31
USGS,05325000,80155,73411,,2015,11,3909.0,30
USGS,05325000,80155,73411,,2015,12,4689.0,31
USGS,05325000,80155,73411,,2016,1,519.3,31
USGS,05325000,80155,73411,,2016,2,2033.0,29
USGS,05325000,80155,73411,,2016,3,10870.0,31
USGS,05325000,80155,73411,,2016,4,7264.0,30
USGS,05325000,80155,73411,,2016,5,10470.0,31
USGS,05325000,80155,73411,,2016,6,10300.0,30
USGS,05325000,80155,73411,,2016,7,12150.0,31
USGS,05325000,80155,73411,,2016,8,8434.0,31
USGS,05325000,80155,73411,,2016,9,22520.0,30
USGS,05325000,80155,73411,,2016,10,13350.0,31
USGS,05325000,80155,73411,,2016,11,3990.0,30
USGS,05325000,80155,73411,,2016,12,4481.0,31
USGS,05325000,80155,73411,,2017,1,1964.0,31
USGS,05325000,80155,73411,,2017,2,4981.0,28
USGS,05325000,80155,73411,,2017,3,5813.0,31
USGS,05325000,80155,73411,,2017,4,4899.0,30
USGS,05325000,80155,73411,,2017,5,16780.0,31
USGS,05325000,80155,73411,,2017,6,6051.0,30
USGS,05325000,80155,73411,,2017,7,1742.0,31
USGS,05325000,80155,73411,,2017,8,4997.0,31
USGS,05325000,80155,73411,,2017,9,1576.0,29
