datetimeUTC,USGS:05320270:00060:00003,USGS:05320270:00060:00003_qualifiers
2008-10-01 00:00:00+00:00,0.0,A
2008-10-02 00:00:00+00:00,0.0,A
2008-10-03 00:00:00+00:00,0.0,A
2008-10-04 00:00:00+00:00,0.0,A
2008-10-05 00:00:00+00:00,0.0,A
2008-10-06 00:00:00+00:00,0.0,A
2008-10-07 00:00:00+00:00,0.0,A
2008-10-08 00:00:00+00:00,0.0,A
2008-10-09 00:00:00+00:00,0.0,A
2008-10-10 00:00:00+00:00,0.0,A
2008-10-11 00:00:00+00:00,0.0,A
2008-10-12 00:00:00+00:00,0.0,A
2008-10-13 00:00:00+00:00,0.0,A
2008-10-14 00:00:00+00:00,0.0,A
2008-10-15 00:00:00+00:00,0.0,A
2008-10-16 00:00:00+00:00,0.0,A
2008-10-17 00:00:00+00:00,0.0,A
2008-10-18 00:00:00+00:00,0.0,A
2008-10-19 00:00:00+00:00,0.0,A
2008-10-20 00:00:00+00:00,0.0,A
2008-10-21 00:00:00+00:00,0.0,A
2008-10-22 00:00:00+00:00,0.0,A
2008-10-23 00:00:00+00:00,0.0,A
2008-10-24 00:00:00+00:00,0.0,A
2008-10-25 00:00:00+00:00,0.0,A
2008-10-26 00:00:00+00:00,0.0,A
2008-10-27 00:00:00+00:00,0.0,A
2008-10-28 00:00:00+00:00,0.0,A
2008-10-29 00:00:00+00:00,0.0,A
2008-10-30 00:00:00+00:00,0.0,A
2008-10-31 00:00:00+00:00,0.0,A
2008-11-01 00:00:00+00:00,0.0,A
2008-11-02 00:00:00+00:00,0.0,A
2008-11-03 00:00:00+00:00,0.0,A
2008-11-04 00:00:00+00:00,0.0,A
2008-11-05 00:00:00+00:00,0.0,A
2008-11-06 00:00:00+00:00,0.1,"A,<"
2008-11-07 00:00:00+00:00,0.16,A
2008-11-08 00:00:00+00:00,0.78,A
2008-11-09 00:00:00+00:00,0.8,"A,e"
2008-11-10 00:00:00+00:00,0.78,"A,e"
2008-11-11 00:00:00+00:00,0.74,"A,e"
2008-11-12 00:00:00+00:00,0.68,"A,e"
2008-11-13 00:00:00+00:00,0.62,"A,e"
2008-11-14 00:00:00+00:00,0.56,"A,e"
2008-11-15 00:00:00+00:00,0.58,"A,e"
2008-11-16 00:00:00+00:00,0.53,"A,e"
2008-11-17 00:00:00+00:00,0.47,"A,e"
2008-11-18 00:00:00+00:00,0.42,"A,e"
2008-11-19 00:00:00+00:00,0.37,"A,e"
2008-11-20 00:00:00+00:00,0.33,A
2008-11-21 00:00:00+00:00,0.24,"A,e"
2008-11-22 00:00:00+00:00,0.22,"A,e"
2008-11-23 00:00:00+00:00,0.2,"A,e"
2008-11-24 00:00:00+00:00,0.18,"A,e"
2008-11-25 00:00:00+00:00,0.17,"A,e"
2008-11-26 00:00:00+00:00,0.16,"A,e"
2008-11-27 00:00:00+00:00,0.14,"A,e"
2008-11-28 00:00:00+00:00,0.13,"A,e"
2008-11-29 00:00:00+00:00,0.12,"A,e"
2008-11-30 00:00:00+00:00,0.12,"A,e"
2008-12-01 00:00:00+00:00,0.11,"A,e"
2008-12-02 00:00:00+00:00,0.1,"A,e"
2008-12-03 00:00:00+00:00,0.1,"A,e"
2008-12-04 00:00:00+00:00,0.1,"A,e"
2008-12-05 00:00:00+00:00,0.1,"A,e"
2008-12-06 00:00:00+00:00,0.1,"A,e"
2008-12-07 00:00:00+00:00,0.1,"A,e"
2008-12-08 00:00:00+00:00,0.1,"A,e"
2008-12-09 00:00:00+00:00,0.1,"A,e"
2008-12-10 00:00:00+00:00,0.1,"A,e"
2008-12-11 00:00:00+00:00,0.1,"A,e"
2008-12-12 00:00:00+00:00,0.1,"A,e"
2008-12-13 00:00:00+00:00,0.1,"A,e"
2008-12-14 00:00:00+00:00,0.1,"A,e"
2008-12-15 00:00:00+00:00,0.1,"A,e"
2008-12-16 00:00:00+00:00,0.1,"A,e"
2008-12-17 00:00:00+00:00,0.1,"A,e"
2008-12-18 00:00:00+00:00,0.1,"A,e"
2008-12-19 00:00:00+00:00,0.1,"A,e"
2008-12-20 00:00:00+00:00,0.1,"A,e"
2008-12-21 00:00:00+00:00,0.1,"A,e"
2008-12-22 00:00:00+00:00,0.1,"A,e"
2008-12-23 00:00:00+00:00,0.1,"A,e"
2008-12-24 00:00:00+00:00,0.1,"A,e"
2008-12-25 00:00:00+00:00,0.1,"A,e"
2008-12-26 00:00:00+00:00,0.1,"A,e"
2008-12-27 00:00:00+00:00,0.1,"A,e"
2008-12-28 00:00:00+00:00,0.1,"A,e"
2008-12-29 00:00:00+00:00,0.1,"A,e"
2008-12-30 00:00:00+00:00,0.1,"A,e"
2008-12-31 00:00:00+00:00,0.1,"A,e"
2009-01-01 00:00:00+00:00,0.1,"A,<"
2009-01-02 00:00:00+00:00,0.1,"A,<"
2009-01-03 00:00:00+00:00,0.1,"A,<"
2009-01-04 00:00:00+00:00,0.1,"A,<"
2009-01-05 00:00:00+00:00,0.1,"A,<"
2009-01-06 00:00:00+00:00,0.1,"A,<"
2009-01-07 00:00:00+00:00,0.1,"A,<"
2009-01-08 00:00:00+00:00,0.1,"A,<"
2009-01-09 00:00:00+00:00,0.1,"A,<"
2009-01-10 00:00:00+00:00,0.1,"A,<"
2009-01-11 00:00:00+00:00,0.0,"A,e"
2009-01-12 00:00:00+00:00,0.0,"A,e"
2009-01-13 00:00:00+00:00,0.0,"A,e"
2009-01-14 00:00:00+00:00,0.0,"A,e"
2009-01-15 00:00:00+00:00,0.0,"A,e"
2009-01-16 00:00:00+00:00,0.0,"A,e"
2009-01-17 00:00:00+00:00,0.0,"A,e"
2009-01-18 00:00:00+00:00,0.0,"A,e"
2009-01-19 00:00:00+00:00,0.0,"A,e"
2009-01-20 00:00:00+00:00,0.0,"A,e"
2009-01-21 00:00:00+00:00,0.0,"A,e"
2009-01-22 00:00:00+00:00,0.0,"A,e"
2009-01-23 00:00:00+00:00,0.0,"A,e"
2009-01-24 00:00:00+00:00,0.0,"A,e"
2009-01-25 00:00:00+00:00,0.0,"A,e"
2009-01-26 00:00:00+00:00,0.0,"A,e"
2009-01-27 00:00:00+00:00,0.0,"A,e"
2009-01-28 00:00:00+00:00,0.0,"A,e"
2009-01-29 00:00:00+00:00,0.0,"A,e"
2009-01-30 00:00:00+00:00,0.0,"A,e"
2009-01-31 00:00:00+00:00,0.0,"A,e"
2009-02-01 00:00:00+00:00,0.0,"A,e"
2009-02-02 00:00:00+00:00,0.0,"A,e"
2009-02-03 00:00:00+00:00,0.0,"A,e"
2009-02-04 00:00:00+00:00,0.0,"A,e"
2009-02-05 00:00:00+00:00,0.0,"A,e"
2009-02-06 00:00:00+00:00,0.0,"A,e"
2009-02-07 00:00:00+00:00,0.1,"A,<"
2009-02-08 00:00:00+00:00,0.1,"A,e"
2009-02-09 00:00:00+00:00,0.5,"A,e"
2009-02-10 00:00:00+00:00,10.9,"A,e"
2009-02-11 00:00:00+00:00,24.3,"A,e"
2009-02-12 00:00:00+00:00,28.7,"A,e"
2009-02-13 00:00:00+00:00,20.7,"A,e"
2009-02-14 00:00:00+00:00,18.3,"A,e"
2009-02-15 00:00:00+00:00,15.3,"A,e"
2009-02-16 00:00:00+00:00,18.3,"A,e"
2009-02-17 00:00:00+00:00,14.8,"A,e"
2009-02-18 00:00:00+00:00,11.5,"A,e"
2009-02-19 00:00:00+00:00,9.7,"A,e"
2009-02-20 00:00:00+00:00,8.56,"A,e"
2009-02-21 00:00:00+00:00,7.76,"A,e"
2009-02-22 00:00:00+00:00,7.26,"A,e"
2009-02-23 00:00:00+00:00,7.11,"A,e"
2009-02-24 00:00:00+00:00,7.5,"A,e"
2009-02-25 00:00:00+00:00,7.4,"A,e"
2009-02-26 00:00:00+00:00,7.3,"A,e"
2009-02-27 00:00:00+00:00,6.66,"A,e"
2009-02-28 00:00:00+00:00,6.16,"A,e"
2009-03-01 00:00:00+00:00,5.96,"A,e"
2009-03-02 00:00:00+00:00,5.96,"A,e"
2009-03-03 00:00:00+00:00,6.06,"A,e"
2009-03-04 00:00:00+00:00,5.86,"A,e"
2009-03-05 00:00:00+00:00,6.06,"A,e"
2009-03-06 00:00:00+00:00,7.56,"A,e"
2009-03-07 00:00:00+00:00,21.6,"A,e"
2009-03-08 00:00:00+00:00,24.3,"A,e"
2009-03-09 00:00:00+00:00,19.8,"A,e"
2009-03-10 00:00:00+00:00,16.4,"A,e"
2009-03-11 00:00:00+00:00,14.7,"A,e"
2009-03-12 00:00:00+00:00,12.8,"A,e"
2009-03-13 00:00:00+00:00,11.6,"A,e"
2009-03-14 00:00:00+00:00,11.6,"A,e"
2009-03-15 00:00:00+00:00,14.5,"A,e"
2009-03-16 00:00:00+00:00,20.0,"A,e"
2009-03-17 00:00:00+00:00,14.1,"A,e"
2009-03-18 00:00:00+00:00,11.2,"A,e"
2009-03-19 00:00:00+00:00,11.2,"A,e"
2009-03-20 00:00:00+00:00,10.4,"A,e"
2009-03-21 00:00:00+00:00,34.5,"A,e"
2009-03-22 00:00:00+00:00,84.6,"A,e"
2009-03-23 00:00:00+00:00,170.0,"A,e"
2009-03-24 00:00:00+00:00,279.0,A
2009-03-25 00:00:00+00:00,277.0,A
2009-03-26 00:00:00+00:00,251.0,A
2009-03-27 00:00:00+00:00,212.0,A
2009-03-28 00:00:00+00:00,164.0,A
2009-03-29 00:00:00+00:00,131.0,A
2009-03-30 00:00:00+00:00,109.0,A
2009-03-31 00:00:00+00:00,92.5,A
2009-04-01 00:00:00+00:00,84.9,A
2009-04-02 00:00:00+00:00,76.5,A
2009-04-03 00:00:00+00:00,68.5,A
2009-04-04 00:00:00+00:00,61.8,A
2009-04-05 00:00:00+00:00,57.1,A
2009-04-06 00:00:00+00:00,53.5,A
2009-04-07 00:00:00+00:00,50.2,A
2009-04-08 00:00:00+00:00,46.2,A
2009-04-09 00:00:00+00:00,42.0,A
2009-04-10 00:00:00+00:00,36.7,A
2009-04-11 00:00:00+00:00,30.7,A
2009-04-12 00:00:00+00:00,27.6,A
2009-04-13 00:00:00+00:00,24.6,A
2009-04-14 00:00:00+00:00,24.7,A
2009-04-15 00:00:00+00:00,22.8,A
2009-04-16 00:00:00+00:00,22.0,A
2009-04-17 00:00:00+00:00,20.6,A
2009-04-18 00:00:00+00:00,19.9,A
2009-04-19 00:00:00+00:00,21.1,A
2009-04-20 00:00:00+00:00,21.3,A
2009-04-21 00:00:00+00:00,21.5,A
2009-04-22 00:00:00+00:00,20.6,A
2009-04-23 00:00:00+00:00,19.1,A
2009-04-24 00:00:00+00:00,18.8,A
2009-04-25 00:00:00+00:00,19.1,A
2009-04-26 00:00:00+00:00,20.8,A
2009-04-27 00:00:00+00:00,41.6,A
2009-04-28 00:00:00+00:00,58.3,A
2009-04-29 00:00:00+00:00,65.1,A
2009-04-30 00:00:00+00:00,65.7,A
2009-05-01 00:00:00+00:00,65.6,A
2009-05-02 00:00:00+00:00,61.6,A
2009-05-03 00:00:00+00:00,56.3,A
2009-05-04 00:00:00+00:00,55.8,A
2009-05-05 00:00:00+00:00,54.1,A
2009-05-06 00:00:00+00:00,65.4,A
2009-05-07 00:00:00+00:00,123.0,A
2009-05-08 00:00:00+00:00,99.6,A
2009-05-09 00:00:00+00:00,94.5,A
2009-05-10 00:00:00+00:00,96.8,A
2009-05-11 00:00:00+00:00,92.7,A
2009-05-12 00:00:00+00:00,88.4,A
2009-05-13 00:00:00+00:00,82.5,A
2009-05-14 00:00:00+00:00,77.7,A
2009-05-15 00:00:00+00:00,70.5,A
2009-05-16 00:00:00+00:00,65.1,A
2009-05-17 00:00:00+00:00,60.8,A
2009-05-18 00:00:00+00:00,54.8,A
2009-05-19 00:00:00+00:00,50.1,A
2009-05-20 00:00:00+00:00,47.2,A
2009-05-21 00:00:00+00:00,42.1,A
2009-05-22 00:00:00+00:00,35.2,A
2009-05-23 00:00:00+00:00,32.4,A
2009-05-24 00:00:00+00:00,31.4,A
2009-05-25 00:00:00+00:00,28.9,A
2009-05-26 00:00:00+00:00,26.7,A
2009-05-27 00:00:00+00:00,25.5,A
2009-05-28 00:00:00+00:00,23.6,A
2009-05-29 00:00:00+00:00,21.0,"A,e"
2009-05-30 00:00:00+00:00,17.0,"A,e"
2009-05-31 00:00:00+00:00,14.0,"A,e"
2009-06-01 00:00:00+00:00,14.0,"A,e"
2009-06-02 00:00:00+00:00,12.0,"A,e"
2009-06-03 00:00:00+00:00,10.0,"A,e"
2009-06-04 00:00:00+00:00,8.7,"A,e"
2009-06-05 00:00:00+00:00,8.3,"A,e"
2009-06-06 00:00:00+00:00,8.7,"A,e"
2009-06-07 00:00:00+00:00,9.1,"A,e"
2009-06-08 00:00:00+00:00,11.0,"A,e"
2009-06-09 00:00:00+00:00,24.0,"A,e"
2009-06-10 00:00:00+00:00,37.0,"A,e"
2009-06-11 00:00:00+00:00,41.0,"A,e"
2009-06-12 00:00:00+00:00,42.0,"A,e"
2009-06-13 00:00:00+00:00,42.0,"A,e"
2009-06-14 00:00:00+00:00,40.0,"A,e"
2009-06-15 00:00:00+00:00,37.0,"A,e"
2009-06-16 00:00:00+00:00,35.0,"A,e"
2009-06-17 00:00:00+00:00,37.0,"A,e"
2009-06-18 00:00:00+00:00,38.0,"A,e"
2009-06-19 00:00:00+00:00,39.0,"A,e"
2009-06-20 00:00:00+00:00,39.0,"A,e"
2009-06-21 00:00:00+00:00,38.0,"A,e"
2009-06-22 00:00:00+00:00,39.0,"A,e"
2009-06-23 00:00:00+00:00,44.0,"A,e"
2009-06-24 00:00:00+00:00,74.0,"A,e"
2009-06-25 00:00:00+00:00,95.1,A
2009-06-26 00:00:00+00:00,104.0,A
2009-06-27 00:00:00+00:00,103.0,A
2009-06-28 00:00:00+00:00,95.2,A
2009-06-29 00:00:00+00:00,83.5,A
2009-06-30 00:00:00+00:00,72.6,A
2009-07-01 00:00:00+00:00,64.7,A
2009-07-02 00:00:00+00:00,57.0,A
2009-07-03 00:00:00+00:00,49.9,A
2009-07-04 00:00:00+00:00,43.7,A
2009-07-05 00:00:00+00:00,37.7,A
2009-07-06 00:00:00+00:00,32.4,A
2009-07-07 00:00:00+00:00,27.2,A
2009-07-08 00:00:00+00:00,23.5,A
2009-07-09 00:00:00+00:00,20.0,A
2009-07-10 00:00:00+00:00,18.0,A
2009-07-11 00:00:00+00:00,14.9,A
2009-07-12 00:00:00+00:00,12.0,A
2009-07-13 00:00:00+00:00,10.3,A
2009-07-14 00:00:00+00:00,8.2,A
2009-07-15 00:00:00+00:00,6.41,A
2009-07-16 00:00:00+00:00,5.87,A
2009-07-17 00:00:00+00:00,4.18,A
2009-07-18 00:00:00+00:00,3.2,A
2009-07-19 00:00:00+00:00,2.13,A
2009-07-20 00:00:00+00:00,1.73,A
2009-07-21 00:00:00+00:00,1.99,A
2009-07-22 00:00:00+00:00,2.16,A
2009-07-23 00:00:00+00:00,1.49,A
2009-07-24 00:00:00+00:00,1.12,A
2009-07-25 00:00:00+00:00,0.91,A
2009-07-26 00:00:00+00:00,1.0,A
2009-07-27 00:00:00+00:00,0.97,A
2009-07-28 00:00:00+00:00,1.43,A
2009-07-29 00:00:00+00:00,0.75,A
2009-07-30 00:00:00+00:00,0.88,A
2009-07-31 00:00:00+00:00,0.92,A
2009-08-01 00:00:00+00:00,0.88,A
2009-08-02 00:00:00+00:00,0.48,A
2009-08-03 00:00:00+00:00,0.49,A
2009-08-04 00:00:00+00:00,0.56,A
2009-08-05 00:00:00+00:00,0.25,A
2009-08-06 00:00:00+00:00,0.11,A
2009-08-07 00:00:00+00:00,0.11,A
2009-08-08 00:00:00+00:00,0.1,A
2009-08-09 00:00:00+00:00,0.1,"A,<"
2009-08-10 00:00:00+00:00,0.1,"A,<"
2009-08-11 00:00:00+00:00,0.1,"A,<"
2009-08-12 00:00:00+00:00,0.1,"A,<"
2009-08-13 00:00:00+00:00,0.1,"A,<"
2009-08-14 00:00:00+00:00,0.1,"A,<"
2009-08-15 00:00:00+00:00,0.1,"A,<"
2009-08-16 00:00:00+00:00,0.1,"A,<"
2009-08-17 00:00:00+00:00,0.1,"A,<"
2009-08-18 00:00:00+00:00,0.1,"A,<"
2009-08-19 00:00:00+00:00,0.1,"A,<"
2009-08-20 00:00:00+00:00,0.1,"A,<"
2009-08-21 00:00:00+00:00,0.1,"A,<"
2009-08-22 00:00:00+00:00,0.1,"A,<"
2009-08-23 00:00:00+00:00,0.1,"A,<"
2009-08-24 00:00:00+00:00,0.1,"A,<"
2009-08-25 00:00:00+00:00,0.1,"A,<"
2009-08-26 00:00:00+00:00,0.1,"A,<"
2009-08-27 00:00:00+00:00,0.1,"A,<"
2009-08-28 00:00:00+00:00,0.1,"A,<"
2009-08-29 00:00:00+00:00,0.0,A
2009-08-30 00:00:00+00:00,0.0,A
2009-08-31 00:00:00+00:00,0.0,A
2009-09-01 00:00:00+00:00,0.0,A
2009-09-02 00:00:00+00:00,0.0,A
2009-09-03 00:00:00+00:00,0.0,A
2009-09-04 00:00:00+00:00,0.0,A
2009-09-05 00:00:00+00:00,0.0,A
2009-09-06 00:00:00+00:00,0.0,"A,e"
2009-09-07 00:00:00+00:00,0.0,"A,e"
2009-09-08 00:00:00+00:00,0.0,"A,e"
2009-09-09 00:00:00+00:00,0.0,A
2009-09-10 00:00:00+00:00,0.0,A
2009-09-11 00:00:00+00:00,0.0,A
2009-09-12 00:00:00+00:00,0.0,A
2009-09-13 00:00:00+00:00,0.0,A
2009-09-14 00:00:00+00:00,0.0,A
2009-09-15 00:00:00+00:00,0.0,A
2009-09-16 00:00:00+00:00,0.0,A
2009-09-17 00:00:00+00:00,0.0,A
2009-09-18 00:00:00+00:00,0.0,A
2009-09-19 00:00:00+00:00,0.0,A
2009-09-20 00:00:00+00:00,0.0,A
2009-09-21 00:00:00+00:00,0.0,A
2009-09-22 00:00:00+00:00,0.0,A
2009-09-23 00:00:00+00:00,0.0,A
2009-09-24 00:00:00+00:00,0.0,A
2009-09-25 00:00:00+00:00,0.0,A
2009-09-26 00:00:00+00:00,0.0,A
2009-09-27 00:00:00+00:00,0.0,A
2009-09-28 00:00:00+00:00,0.0,A
2009-09-29 00:00:00+00:00,0.0,A
2009-09-30 00:00:00+00:00,0.0,A
2009-10-01 00:00:00+00:00,0.06,"A,<"
2009-10-02 00:00:00+00:00,0.06,"A,<"
2009-10-03 00:00:00+00:00,0.06,"A,<"
2009-10-04 00:00:00+00:00,0.06,"A,<"
2009-10-05 00:00:00+00:00,0.06,"A,<"
2009-10-06 00:00:00+00:00,0.06,"A,<"
2009-10-07 00:00:00+00:00,0.06,"A,<"
2009-10-08 00:00:00+00:00,0.06,"A,<"
2009-10-09 00:00:00+00:00,0.06,"A,<"
2009-10-10 00:00:00+00:00,0.06,"A,<"
2009-10-11 00:00:00+00:00,0.06,"A,<"
2009-10-12 00:00:00+00:00,0.06,"A,<"
2009-10-13 00:00:00+00:00,0.06,"A,<"
2009-10-14 00:00:00+00:00,0.06,"A,<"
2009-10-15 00:00:00+00:00,0.06,"A,<"
2009-10-16 00:00:00+00:00,0.06,"A,<"
2009-10-17 00:00:00+00:00,0.06,"A,<"
2009-10-18 00:00:00+00:00,0.06,"A,<"
2009-10-19 00:00:00+00:00,0.06,"A,<"
2009-10-20 00:00:00+00:00,0.06,"A,<"
2009-10-21 00:00:00+00:00,0.14,A
2009-10-22 00:00:00+00:00,0.51,A
2009-10-23 00:00:00+00:00,2.75,A
2009-10-24 00:00:00+00:00,3.2,A
2009-10-25 00:00:00+00:00,17.0,"A,e"
2009-10-26 00:00:00+00:00,25.0,"A,e"
2009-10-27 00:00:00+00:00,26.0,A
2009-10-28 00:00:00+00:00,25.6,A
2009-10-29 00:00:00+00:00,26.1,A
2009-10-30 00:00:00+00:00,30.6,A
2009-10-31 00:00:00+00:00,40.3,A
2009-11-01 00:00:00+00:00,46.8,A
2009-11-02 00:00:00+00:00,51.1,A
2009-11-03 00:00:00+00:00,52.0,A
2009-11-04 00:00:00+00:00,50.8,A
2009-11-05 00:00:00+00:00,49.6,A
2009-11-06 00:00:00+00:00,47.9,A
2009-11-07 00:00:00+00:00,46.6,A
2009-11-08 00:00:00+00:00,43.6,A
2009-11-09 00:00:00+00:00,40.1,A
2009-11-10 00:00:00+00:00,36.6,A
2009-11-11 00:00:00+00:00,33.0,A
2009-11-12 00:00:00+00:00,30.7,A
2009-11-13 00:00:00+00:00,28.9,A
2009-11-14 00:00:00+00:00,27.7,A
2009-11-15 00:00:00+00:00,26.2,A
2009-11-16 00:00:00+00:00,24.2,A
2009-11-17 00:00:00+00:00,22.4,A
2009-11-18 00:00:00+00:00,20.7,A
2009-11-19 00:00:00+00:00,19.5,A
2009-11-20 00:00:00+00:00,18.7,A
2009-11-21 00:00:00+00:00,17.7,A
2009-11-22 00:00:00+00:00,16.6,A
2009-11-23 00:00:00+00:00,15.6,A
2009-11-24 00:00:00+00:00,19.0,A
2009-11-25 00:00:00+00:00,28.7,A
2009-11-26 00:00:00+00:00,44.9,A
2009-11-27 00:00:00+00:00,54.2,A
2009-11-28 00:00:00+00:00,59.0,A
2009-11-29 00:00:00+00:00,59.2,A
2009-11-30 00:00:00+00:00,58.1,A
2009-12-01 00:00:00+00:00,55.9,A
2009-12-02 00:00:00+00:00,53.0,A
2009-12-03 00:00:00+00:00,49.7,A
2009-12-04 00:00:00+00:00,35.3,A
2009-12-05 00:00:00+00:00,33.0,"A,e"
2009-12-06 00:00:00+00:00,30.0,"A,e"
2009-12-07 00:00:00+00:00,29.0,"A,e"
2009-12-08 00:00:00+00:00,27.0,"A,e"
2009-12-09 00:00:00+00:00,19.0,"A,e"
2009-12-10 00:00:00+00:00,17.0,"A,e"
2009-12-11 00:00:00+00:00,16.0,"A,e"
2009-12-12 00:00:00+00:00,20.0,"A,e"
2009-12-13 00:00:00+00:00,19.0,"A,e"
2009-12-14 00:00:00+00:00,18.3,"A,e"
2009-12-15 00:00:00+00:00,16.0,"A,e"
2009-12-16 00:00:00+00:00,16.7,"A,e"
2009-12-17 00:00:00+00:00,18.0,"A,e"
2009-12-18 00:00:00+00:00,16.7,"A,e"
2009-12-19 00:00:00+00:00,16.7,"A,e"
2009-12-20 00:00:00+00:00,16.1,"A,e"
2009-12-21 00:00:00+00:00,17.4,"A,e"
2009-12-22 00:00:00+00:00,19.2,"A,e"
2009-12-23 00:00:00+00:00,19.4,"A,e"
2009-12-24 00:00:00+00:00,20.7,"A,e"
2009-12-25 00:00:00+00:00,22.0,"A,e"
2009-12-26 00:00:00+00:00,21.0,"A,e"
2009-12-27 00:00:00+00:00,20.2,"A,e"
2009-12-28 00:00:00+00:00,19.9,"A,e"
2009-12-29 00:00:00+00:00,15.0,"A,e"
2009-12-30 00:00:00+00:00,16.2,"A,e"
2009-12-31 00:00:00+00:00,14.1,"A,e"
2010-01-01 00:00:00+00:00,10.5,"A,e"
2010-01-02 00:00:00+00:00,5.9,"A,e"
2010-01-03 00:00:00+00:00,4.77,"A,e"
2010-01-04 00:00:00+00:00,5.5,"A,e"
2010-01-05 00:00:00+00:00,6.28,"A,e"
2010-01-06 00:00:00+00:00,7.7,"A,e"
2010-01-07 00:00:00+00:00,8.73,"A,e"
2010-01-08 00:00:00+00:00,8.86,"A,e"
2010-01-09 00:00:00+00:00,7.39,"A,e"
2010-01-10 00:00:00+00:00,7.65,"A,e"
2010-01-11 00:00:00+00:00,8.99,"A,e"
2010-01-12 00:00:00+00:00,10.1,"A,e"
2010-01-13 00:00:00+00:00,10.9,"A,e"
2010-01-14 00:00:00+00:00,15.0,"A,e"
2010-01-15 00:00:00+00:00,18.0,"A,e"
2010-01-16 00:00:00+00:00,19.0,"A,e"
2010-01-17 00:00:00+00:00,20.0,"A,e"
2010-01-18 00:00:00+00:00,19.0,"A,e"
2010-01-19 00:00:00+00:00,19.0,"A,e"
2010-01-20 00:00:00+00:00,20.0,"A,e"
2010-01-21 00:00:00+00:00,21.0,"A,e"
2010-01-22 00:00:00+00:00,22.0,"A,e"
2010-01-23 00:00:00+00:00,24.0,"A,e"
2010-01-24 00:00:00+00:00,23.0,"A,e"
2010-01-25 00:00:00+00:00,22.0,"A,e"
2010-01-26 00:00:00+00:00,18.0,"A,e"
2010-01-27 00:00:00+00:00,18.0,"A,e"
2010-01-28 00:00:00+00:00,16.0,"A,e"
2010-01-29 00:00:00+00:00,15.0,"A,e"
2010-01-30 00:00:00+00:00,16.1,"A,e"
2010-01-31 00:00:00+00:00,16.2,"A,e"
2010-02-01 00:00:00+00:00,16.5,"A,e"
2010-02-02 00:00:00+00:00,16.6,"A,e"
2010-02-03 00:00:00+00:00,16.0,"A,e"
2010-02-04 00:00:00+00:00,18.0,"A,e"
2010-02-05 00:00:00+00:00,19.0,"A,e"
2010-02-06 00:00:00+00:00,18.0,"A,e"
2010-02-07 00:00:00+00:00,16.6,"A,e"
2010-02-08 00:00:00+00:00,16.6,"A,e"
2010-02-09 00:00:00+00:00,16.6,"A,e"
2010-02-10 00:00:00+00:00,16.0,"A,e"
2010-02-11 00:00:00+00:00,16.0,"A,e"
2010-02-12 00:00:00+00:00,17.0,"A,e"
2010-02-13 00:00:00+00:00,16.5,"A,e"
2010-02-14 00:00:00+00:00,16.0,"A,e"
2010-02-15 00:00:00+00:00,18.0,"A,e"
2010-02-16 00:00:00+00:00,19.0,"A,e"
2010-02-17 00:00:00+00:00,19.0,"A,e"
2010-02-18 00:00:00+00:00,18.0,"A,e"
2010-02-19 00:00:00+00:00,18.0,"A,e"
2010-02-20 00:00:00+00:00,19.0,"A,e"
2010-02-21 00:00:00+00:00,18.0,"A,e"
2010-02-22 00:00:00+00:00,19.0,"A,e"
2010-02-23 00:00:00+00:00,16.0,"A,e"
2010-02-24 00:00:00+00:00,14.0,"A,e"
2010-02-25 00:00:00+00:00,12.0,"A,e"
2010-02-26 00:00:00+00:00,12.0,"A,e"
2010-02-27 00:00:00+00:00,12.0,"A,e"
2010-02-28 00:00:00+00:00,13.0,"A,e"
2010-03-01 00:00:00+00:00,13.0,"A,e"
2010-03-02 00:00:00+00:00,14.0,"A,e"
2010-03-03 00:00:00+00:00,14.0,"A,e"
2010-03-04 00:00:00+00:00,15.0,"A,e"
2010-03-05 00:00:00+00:00,14.6,"A,e"
2010-03-06 00:00:00+00:00,14.9,"A,e"
2010-03-07 00:00:00+00:00,16.0,"A,e"
2010-03-08 00:00:00+00:00,18.0,"A,e"
2010-03-09 00:00:00+00:00,20.0,"A,e"
2010-03-10 00:00:00+00:00,29.9,"A,e"
2010-03-11 00:00:00+00:00,92.8,"A,e"
2010-03-12 00:00:00+00:00,287.0,"A,e"
2010-03-13 00:00:00+00:00,882.0,"A,e"
2010-03-14 00:00:00+00:00,1730.0,"A,e"
2010-03-15 00:00:00+00:00,2600.0,"A,e"
2010-03-16 00:00:00+00:00,2320.0,"A,e"
2010-03-17 00:00:00+00:00,2050.0,A
2010-03-18 00:00:00+00:00,1800.0,A
2010-03-19 00:00:00+00:00,1480.0,A
2010-03-20 00:00:00+00:00,1150.0,A
2010-03-21 00:00:00+00:00,946.0,A
2010-03-22 00:00:00+00:00,757.0,A
2010-03-23 00:00:00+00:00,584.0,A
2010-03-24 00:00:00+00:00,482.0,A
2010-03-25 00:00:00+00:00,408.0,A
2010-03-26 00:00:00+00:00,365.0,A
2010-03-27 00:00:00+00:00,313.0,"A,e"
2010-03-28 00:00:00+00:00,290.0,"A,e"
2010-03-29 00:00:00+00:00,267.0,"A,e"
2010-03-30 00:00:00+00:00,245.0,"A,e"
2010-03-31 00:00:00+00:00,220.0,"A,e"
2010-04-01 00:00:00+00:00,198.0,A
2010-04-02 00:00:00+00:00,178.0,A
2010-04-03 00:00:00+00:00,159.0,A
2010-04-04 00:00:00+00:00,141.0,A
