agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,05325000,80155,73411,,7,16,1968,2017,50,2011,24500,1989,31.0,4760,43.0,252,794,1130,3160,6770,8440,11800,16300.0
USGS,05325000,80155,73411,,7,17,1968,2017,50,2011,19200,1976,29.0,4510,37.0,254,724,902,2940,6260,8080,12400,14600.0
USGS,05325000,80155,73411,,7,18,1968,2017,50,2016,19600,1976,29.0,4300,49.0,242,638,748,2600,6240,7110,11900,14500.0
USGS,05325000,80155,73411,,7,19,1968,2017,50,2016,66700,1976,25.0,4970,45.0,172,620,938,2560,5720,7210,10800,12300.0
USGS,05325000,80155,73411,,7,20,1968,2017,50,2016,39900,1976,25.0,4350,44.0,160,594,773,2530,6610,7650,10100,11400.0
USGS,05325000,80155,73411,,7,21,1968,2017,50,2016,27100,1976,26.0,3940,44.0,134,523,674,2710,6150,6960,10300,12100.0
USGS,05325000,80155,73411,,7,22,1968,2017,50,1997,27900,1976,23.0,4370,38.0,133,501,578,2570,5930,6930,12500,18900.0
USGS,05325000,80155,73411,,7,23,1968,2017,50,1991,25300,1976,23.0,4650,40.0,168,433,544,2550,5800,7280,14800,21000.0
USGS,05325000,80155,73411,,7,24,1968,2017,50,1981,19500,1976,19.0,4540,51.0,225,427,634,2570,5740,6950,14500,18600.0
USGS,05325000,80155,73411,,7,25,1968,2017,50,1968,28900,1976,17.0,4450,48.0,209,385,568,2330,5490,7010,13700,16700.0
USGS,05325000,80155,73411,,7,26,1968,2017,50,1968,63200,1976,16.0,4910,42.0,148,393,573,2220,5060,6220,12900,16600.0
USGS,05325000,80155,73411,,7,27,1968,2017,50,1968,51800,1976,22.0,4680,51.0,137,353,557,2030,4740,7470,12000,17700.0
USGS,05325000,80155,73411,,7,28,1968,2017,50,1968,34400,1976,28.0,4510,46.0,155,295,438,1990,4680,6030,13500,24900.0
USGS,05325000,80155,73411,,7,29,1968,2017,50,1990,26800,1976,17.0,3940,56.0,137,233,362,1930,4550,5340,13400,22000.0
USGS,05325000,80155,73411,,7,30,1968,2017,50,1990,21200,1976,27.0,3510,51.0,108,213,355,1630,4460,5180,12400,18400.0
USGS,05325000,80155,73411,,7,31,1968,2017,50,1990,20000,1976,19.0,3190,41.0,111,216,329,1430,4160,4450,11000,15400.0
USGS,05325000,80155,73411,,8,1,1968,2017,50,1990,16900,1976,15.0,2860,34.0,137,211,297,1430,3580,3860,9940,13100.0
USGS,05325000,80155,73411,,8,2,1968,2017,50,1993,13100,1976,18.0,2510,41.0,126,260,367,1340,3240,3400,9000,10800.0
USGS,05325000,80155,73411,,8,3,1968,2017,50,1993,12600,1976,20.0,2220,40.0,105,235,320,1170,2800,2940,7950,9180.0
USGS,05325000,80155,73411,,8,4,1968,2017,50,1979,13700,1976,26.0,2170,42.0,99,214,237,1040,2590,3040,7160,9710.0
USGS,05325000,80155,73411,,8,5,1968,2017,50,1979,15600,1989,28.0,2310,30.0,72,192,230,890,2660,3460,5790,12300.0
USGS,05325000,80155,73411,,8,6,1968,2017,50,1979,17100,1989,25.0,2470,29.0,69,180,277,1000,2820,3510,5830,15800.0
USGS,05325000,80155,73411,,8,7,1968,2017,50,1968,90200,1989,27.0,3950,34.0,72,174,259,1030,2410,3740,6010,16100.0
USGS,05325000,80155,73411,,8,8,1968,2017,50,1968,30600,1989,30.0,2940,49.0,78,181,256,902,2490,3120,5770,23100.0
USGS,05325000,80155,73411,,8,9,1968,2017,50,1995,21500,1989,33.0,2710,48.0,76,163,247,895,2220,2900,9070,17600.0
USGS,05325000,80155,73411,,8,10,1968,2017,50,1968,21500,1977,24.0,2780,31.0,71,162,229,810,2200,3170,11400,17300.0
USGS,05325000,80155,73411,,8,11,1968,2017,50,1994,25500,1977,32.0,2720,41.0,69,148,203,750,2090,2530,9130,15900.0
USGS,05325000,80155,73411,,8,12,1968,2017,50,1994,20100,1976,23.0,2430,30.0,71,156,206,657,2030,2210,10700,12700.0
USGS,05325000,80155,73411,,8,13,1968,2017,50,1994,17100,1976,26.0,2100,35.0,83,195,219,580,1880,2240,8040,11200.0
USGS,05325000,80155,73411,,8,14,1968,2017,50,1994,13300,1976,24.0,1900,35.0,80,199,225,483,2020,2810,7280,10200.0
USGS,05325000,80155,73411,,8,15,1968,2017,50,1993,38000,1976,24.0,2260,47.0,82,198,213,450,2310,2770,6290,10000.0
USGS,05325000,80155,73411,,8,16,1968,2017,50,1993,37300,1976,26.0,2150,43.0,92,192,202,455,2060,2370,6210,8060.0
USGS,05325000,80155,73411,,8,17,1968,2017,50,1993,38300,1989,29.0,2110,48.0,86,179,192,515,1820,2120,5380,8320.0
USGS,05325000,80155,73411,,8,18,1968,2017,50,1993,34700,1989,27.0,2050,39.0,80,164,170,471,1910,2280,4740,8520.0
USGS,05325000,80155,73411,,8,19,1968,2017,50,1993,31000,1976,25.0,2380,32.0,99,151,173,568,1960,2350,6030,13300.0
USGS,05325000,80155,73411,,8,20,1968,2017,50,1993,26400,1976,22.0,2680,32.0,101,147,174,625,1940,3060,10600,16800.0
USGS,05325000,80155,73411,,8,21,1968,2017,50,2017,21400,1976,21.0,2510,30.0,122,147,163,677,1840,3060,10800,15300.0
USGS,05325000,80155,73411,,8,22,1968,2017,50,2017,19500,1976,21.0,2330,32.0,108,155,184,673,1960,3200,9420,14600.0
USGS,05325000,80155,73411,,8,23,1968,2017,50,2017,14700,1976,21.0,2140,32.0,97,153,178,569,1820,2700,8220,14100.0
USGS,05325000,80155,73411,,8,24,1968,2017,50,2016,18700,1976,23.0,2110,31.0,97,145,164,524,1980,3000,7040,13100.0
USGS,05325000,80155,73411,,8,25,1968,2017,50,2016,15800,1976,23.0,1940,36.0,87,142,179,555,1660,2650,6090,12400.0
USGS,05325000,80155,73411,,8,26,1968,2017,50,1979,14300,1976,23.0,1810,41.0,80,148,164,611,1580,2560,6780,10800.0
USGS,05325000,80155,73411,,8,27,1968,2017,50,1979,14800,1976,22.0,1730,48.0,76,147,160,495,1640,2520,6040,9520.0
USGS,05325000,80155,73411,,8,28,1968,2017,50,1979,15200,1976,19.0,1840,53.0,81,146,164,469,1850,2150,6320,11500.0
USGS,05325000,80155,73411,,8,29,1968,2017,50,1981,11800,1976,17.0,1630,47.0,78,132,146,421,1490,1930,5260,10500.0
USGS,05325000,80155,73411,,8,30,1968,2017,50,1979,12300,1976,17.0,1540,37.0,68,111,137,633,1320,1770,4380,9950.0
USGS,05325000,80155,73411,,8,31,1968,2017,50,1979,11900,1976,19.0,1530,33.0,65,111,123,659,1370,1710,3900,10300.0
USGS,05325000,80155,73411,,9,1,1968,2017,50,1979,11600,1976,17.0,1470,46.0,62,117,130,555,1360,1670,3510,9640.0
USGS,05325000,80155,73411,,9,2,1968,2017,50,1979,10600,1976,21.0,1340,44.0,55,95,123,476,1460,1560,4220,7600.0
USGS,05325000,80155,73411,,9,3,1968,2017,50,1993,13900,1976,20.0,1410,42.0,53,110,154,490,1220,1600,4460,7120.0
USGS,05325000,80155,73411,,9,4,1968,2017,50,1993,13500,1976,18.0,1320,45.0,57,109,142,456,1160,1490,3490,7780.0
USGS,05325000,80155,73411,,9,5,1968,2017,50,1993,11200,1976,15.0,1240,38.0,67,98,126,407,1220,2110,3160,7390.0
USGS,05325000,80155,73411,,9,6,1968,2017,50,1993,9860,1976,13.0,1240,35.0,62,88,100,441,1300,2240,3430,7530.0
USGS,05325000,80155,73411,,9,7,1968,2017,50,1979,10400,1976,13.0,1310,34.0,61,85,94,387,1720,2110,3910,7780.0
USGS,05325000,80155,73411,,9,8,1968,2017,50,2016,11900,1976,12.0,1350,36.0,63,77,83,367,1490,1900,4410,7850.0
USGS,05325000,80155,73411,,9,9,1968,2017,50,2016,13100,1976,14.0,1310,35.0,63,72,77,335,1580,2120,4280,6980.0
USGS,05325000,80155,73411,,9,10,1968,2017,50,2016,13400,1976,21.0,1280,34.0,60,75,94,289,1460,1810,4080,6110.0
USGS,05325000,80155,73411,,9,11,1968,2017,50,2016,12700,1976,15.0,1270,36.0,53,81,97,258,1270,1540,4360,5950.0
USGS,05325000,80155,73411,,9,12,1968,2017,50,2016,11500,1976,11.0,1260,34.0,55,83,98,300,1270,1800,4200,6360.0
USGS,05325000,80155,73411,,9,13,1968,2017,50,1993,11300,1976,13.0,1380,28.0,62,72,94,300,1170,1550,4470,8780.0
USGS,05325000,80155,73411,,9,14,1968,2017,50,1993,20400,1976,15.0,1570,27.0,59,68,85,296,1320,1540,4250,8910.0
USGS,05325000,80155,73411,,9,15,1968,2017,50,2004,19200,1976,18.0,1820,26.0,56,70,76,326,1150,1950,7030,13300.0
USGS,05325000,80155,73411,,9,16,1968,2017,50,2004,43300,1976,14.0,2150,26.0,50,68,74,289,1230,2320,6610,9150.0
USGS,05325000,80155,73411,,9,17,1968,2017,50,2004,55600,1976,15.0,2290,26.0,47,65,74,255,1310,2100,4780,9600.0
USGS,05325000,80155,73411,,9,18,1968,2017,50,2004,63000,1976,15.0,2450,31.0,49,62,79,259,1490,2010,4540,9990.0
USGS,05325000,80155,73411,,9,19,1968,2017,50,2004,70300,1976,19.0,2680,35.0,53,65,73,247,1230,1610,4320,11800.0
USGS,05325000,80155,73411,,9,20,1968,2017,50,2004,67700,1976,20.0,2650,25.0,47,65,68,217,1130,1470,4640,11800.0
USGS,05325000,80155,73411,,9,21,1968,2017,50,2004,50800,1976,18.0,2320,34.0,44,58,63,217,1050,1270,5130,12100.0
USGS,05325000,80155,73411,,9,22,1968,2017,50,2016,43000,1989,18.0,2720,29.0,44,52,62,237,1100,1310,6750,23200.0
USGS,05325000,80155,73411,,9,23,1968,2017,50,2016,89100,1989,18.0,5120,36.0,44,52,67,252,1130,1560,11200,52200.0
USGS,05325000,80155,73411,,9,24,1968,2017,50,2010,110000,1976,27.0,5570,33.0,47,53,62,263,1190,1350,14300,50000.0
USGS,05325000,80155,73411,,9,25,1968,2017,50,2010,130000,1976,20.0,5820,34.0,46,58,72,264,923,1710,13400,45300.0
USGS,05325000,80155,73411,,9,26,1968,2017,50,2010,118000,1976,16.0,5850,30.0,44,66,78,252,929,1710,12200,54900.0
USGS,05325000,80155,73411,,9,27,1968,2017,50,2010,97200,1976,13.0,4880,25.0,42,69,77,298,1150,1680,9640,45900.0
USGS,05325000,80155,73411,,9,28,1968,2017,50,2010,65900,1976,11.0,3680,24.0,45,69,80,259,1300,2080,7650,35600.0
USGS,05325000,80155,73411,,9,29,1968,2017,50,2010,46200,1976,13.0,3140,31.0,44,69,88,281,1520,2750,5940,32300.0
USGS,05325000,80155,73411,,9,30,1968,2016,49,2010,34900,1976,19.0,2600,28.0,36,68,81,256,1030,2300,5690,25800.0
USGS,05325000,80155,73411,,10,1,1968,2017,50,2006,23400,1990,18.0,2130,26.0,43,69,72,217,1070,2440,6080,18500.0
USGS,05325000,80155,73411,,10,2,1968,2017,50,2011,18100,1990,17.0,1810,23.0,45,71,81,260,1130,3290,4820,13600.0
USGS,05325000,80155,73411,,10,3,1968,2017,50,2011,13600,1977,14.0,1640,27.0,40,74,86,258,1080,3560,6560,10400.0
USGS,05325000,80155,73411,,10,4,1968,2017,50,2011,11700,1977,11.0,1760,27.0,38,73,82,251,2290,2930,7050,10600.0
USGS,05325000,80155,73411,,10,5,1968,2017,50,2008,16000,1977,11.0,2000,25.0,36,70,81,244,1850,3650,8820,12200.0
USGS,05325000,80155,73411,,10,6,1968,2017,50,2017,25600,1977,11.0,2330,21.0,31,69,74,225,2420,4110,8680,14900.0
USGS,05325000,80155,73411,,10,7,1968,2017,50,2017,28200,1977,11.0,2430,15.0,30,71,76,228,1980,4150,8190,14700.0
USGS,05325000,80155,73411,,10,8,1968,2017,50,2017,24200,1977,12.0,2200,18.0,33,65,74,234,1900,3920,8450,10700.0
USGS,05325000,80155,73411,,10,9,1968,2017,50,2017,22000,1977,13.0,2330,21.0,39,66,74,261,4120,5850,7850,9700.0
USGS,05325000,80155,73411,,10,10,1968,2017,50,2017,19500,1977,13.0,2430,21.0,37,69,76,248,4120,5860,8830,11400.0
USGS,05325000,80155,73411,,10,11,1968,2017,50,2017,17000,1977,12.0,2330,22.0,34,68,78,259,3500,5060,8430,12600.0
USGS,05325000,80155,73411,,10,12,1968,2017,50,1969,17200,1977,12.0,2220,21.0,33,73,79,252,3060,4590,7920,12200.0
USGS,05325000,80155,73411,,10,13,1968,2017,50,2017,13400,1977,12.0,1980,23.0,33,70,80,243,2450,4750,6820,11500.0
USGS,05325000,80155,73411,,10,14,1968,2017,50,2017,11900,1977,14.0,1760,23.0,34,73,85,263,2060,3600,5850,9420.0
USGS,05325000,80155,73411,,10,15,1968,2017,50,2017,10600,1977,12.0,1580,21.0,45,71,74,256,1730,2960,5240,8330.0
USGS,05325000,80155,73411,,10,16,1968,2017,50,2017,9520,1977,7.9,1500,26.0,45,68,75,265,1630,2650,5090,8290.0
USGS,05325000,80155,73411,,10,17,1968,2017,50,1969,36100,1977,6.8,2040,22.0,40,65,82,278,1590,2480,5420,8300.0
USGS,05325000,80155,73411,,10,18,1968,2017,50,1969,45200,1977,7.0,2270,19.0,37,60,74,293,1940,2810,4830,10200.0
USGS,05325000,80155,73411,,10,19,1968,2017,50,1969,63300,1977,8.3,2850,22.0,33,55,89,267,2260,3140,4240,15400.0
USGS,05325000,80155,73411,,10,20,1968,2017,50,1969,94400,1977,9.9,3450,26.0,34,58,76,256,2360,2980,4450,14500.0
USGS,05325000,80155,73411,,10,21,1968,2017,50,1969,72000,1977,9.9,2930,28.0,37,69,107,261,2200,3210,4650,12100.0
USGS,05325000,80155,73411,,10,22,1968,2017,50,1969,49900,1977,9.6,2480,29.0,43,60,87,299,2050,3050,5130,11400.0
USGS,05325000,80155,73411,,10,23,1968,2017,50,1969,45800,1977,8.8,2350,31.0,44,61,89,386,1880,2890,5220,10300.0
USGS,05325000,80155,73411,,10,24,1968,2017,50,1969,38200,1977,8.6,2220,29.0,45,70,107,400,2070,3070,5560,9020.0
USGS,05325000,80155,73411,,10,25,1968,2017,50,1969,33600,1977,8.0,2270,26.0,41,77,93,392,1980,3100,6290,10200.0
USGS,05325000,80155,73411,,10,26,1968,2017,50,1969,18700,1977,7.8,2050,20.0,40,67,78,342,1960,2550,7620,10700.0
USGS,05325000,80155,73411,,10,27,1968,2017,50,2017,20900,1977,7.4,2140,22.0,41,73,83,374,1910,2370,8890,11300.0
USGS,05325000,80155,73411,,10,28,1968,2017,50,2017,21200,1977,7.3,2030,26.0,43,76,102,388,1920,2240,8150,10800.0
USGS,05325000,80155,73411,,10,29,1968,2017,50,2017,18100,1977,8.2,1910,24.0,39,73,103,329,1980,2180,7710,10000.0
USGS,05325000,80155,73411,,10,30,1968,2017,50,2017,15400,1977,10.0,1810,17.0,48,80,104,304,2070,2180,7200,9830.0
USGS,05325000,80155,73411,,10,31,1968,2017,50,2017,13000,1977,11.0,1700,15.0,46,84,119,331,1960,2440,5570,9010.0
USGS,05325000,80155,73411,,11,1,1968,2017,50,2017,10600,1977,10.0,1690,15.0,47,85,120,291,2100,2510,6830,8670.0
USGS,05325000,80155,73411,,11,2,1968,2017,50,2011,9640,1977,11.0,1670,15.0,43,82,121,393,2100,2630,5390,8810.0
USGS,05325000,80155,73411,,11,3,1968,2017,50,2011,9340,1977,12.0,1670,18.0,41,91,118,434,2160,3220,6520,7650.0
USGS,05325000,80155,73411,,11,4,1968,2017,50,2011,8970,1977,8.2,1590,23.0,36,93,102,417,2090,3370,5640,6860.0
USGS,05325000,80155,73411,,11,5,1968,2017,50,2011,8450,1977,6.4,1540,28.0,47,83,119,434,2110,3390,5210,6510.0
USGS,05325000,80155,73411,,11,6,1968,2017,50,2011,7950,1977,5.2,1430,22.0,49,78,139,427,2090,3210,4430,5800.0
USGS,05325000,80155,73411,,11,7,1968,2017,50,2011,7600,1977,13.0,1350,24.0,47,80,129,426,2090,3010,4350,5620.0
USGS,05325000,80155,73411,,11,8,1968,2017,50,2011,7270,1977,17.0,1270,31.0,41,110,128,389,2000,2370,4440,5440.0
USGS,05325000,80155,73411,,11,9,1968,2017,50,1971,9640,1977,12.0,1360,30.0,41,118,124,390,1950,2250,4250,6140.0
USGS,05325000,80155,73411,,11,10,1968,2017,50,1971,11400,1977,11.0,1370,33.0,45,105,120,369,1960,2160,4300,5920.0
USGS,05325000,80155,73411,,11,11,1968,2017,50,1971,13500,1977,12.0,1410,31.0,41,101,125,365,1820,2350,3960,5770.0
USGS,05325000,80155,73411,,11,12,1968,2017,50,1971,14300,1977,13.0,1590,32.0,43,98,135,401,2140,2800,4950,7420.0
USGS,05325000,80155,73411,,11,13,1968,2017,50,1971,12300,1977,12.0,1600,30.0,37,78,134,406,2140,2580,5170,8430.0
USGS,05325000,80155,73411,,11,14,1968,2017,50,1983,10800,1977,5.4,1520,28.0,36,82,122,373,2020,2700,5060,7310.0
USGS,05325000,80155,73411,,11,15,1968,2017,50,1983,10300,1977,6.6,1480,24.0,28,124,134,463,1980,2570,5240,7110.0
USGS,05325000,80155,73411,,11,16,1968,2017,50,1983,9300,1977,14.0,1430,18.0,26,80,135,441,1960,2480,5180,6300.0
USGS,05325000,80155,73411,,11,17,1968,2017,50,1983,6580,1975,14.0,1310,16.0,23,73,123,447,1790,2360,5030,5860.0
USGS,05325000,80155,73411,,11,18,1968,2017,50,2016,8860,1975,13.0,1390,18.0,23,63,121,472,2000,2300,4600,6380.0
USGS,05325000,80155,73411,,11,19,1968,2017,50,2016,11900,1975,14.0,1520,20.0,22,83,117,573,2000,2220,4540,7300.0
USGS,05325000,80155,73411,,11,20,1968,2017,50,2016,11500,1975,13.0,1520,19.0,27,113,122,622,1900,2110,4380,8250.0
USGS,05325000,80155,73411,,11,21,1968,2017,50,2016,10300,1975,12.0,1550,20.0,26,105,131,557,1760,2190,4220,9110.0
USGS,05325000,80155,73411,,11,22,1968,2017,50,1983,8720,1975,12.0,1580,18.0,31,100,116,557,1720,2190,5430,8330.0
USGS,05325000,80155,73411,,11,23,1968,2017,50,1974,13600,1975,12.0,1580,18.0,34,93,103,558,2010,2150,4560,7150.0
USGS,05325000,80155,73411,,11,24,1968,2017,50,1974,11100,1975,9.5,1380,17.0,32,70,118,625,1890,2110,3460,5630.0
USGS,05325000,80155,73411,,11,25,1968,2017,50,1974,8140,1975,9.6,1190,17.0,21,81,94,637,1790,2140,3050,4380.0
USGS,05325000,80155,73411,,11,26,1968,2017,50,1974,4830,1975,13.0,1090,19.0,28,80,106,548,1820,1910,3240,4140.0
USGS,05325000,80155,73411,,11,27,1968,2017,50,2010,4710,1975,19.0,1040,23.0,32,56,87,529,1770,1960,2900,3580.0
USGS,05325000,80155,73411,,11,28,1968,2017,50,2010,4590,1975,17.0,980,21.0,41,63,94,547,1610,2000,2420,3480.0
USGS,05325000,80155,73411,,11,29,1968,2017,50,1983,4670,1977,17.0,982,22.0,51,84,109,493,1700,1930,2550,3730.0
USGS,05325000,80155,73411,,11,30,1968,2017,50,2017,7980,1975,12.0,1110,21.0,30,84,106,436,1560,1820,2380,5100.0
USGS,05325000,80155,73411,,12,1,1968,2017,50,2017,11300,1977,16.0,1110,21.0,29,76,86,385,1530,1840,2240,4820.0
USGS,05325000,80155,73411,,12,2,1968,2017,50,2017,9590,1977,15.0,1010,23.0,42,64,79,366,1470,1720,2230,4090.0
USGS,05325000,80155,73411,,12,3,1968,2017,50,2017,8650,1977,14.0,1030,21.0,41,64,84,391,1500,1630,2230,4450.0
USGS,05325000,80155,73411,,12,4,1968,2017,50,2017,8000,1977,14.0,998,25.0,30,67,75,358,1510,1610,2230,4400.0
USGS,05325000,80155,73411,,12,5,1968,2017,50,2017,7480,1977,13.0,941,24.0,37,75,78,380,1390,1470,2230,4090.0
USGS,05325000,80155,73411,,12,6,1968,2017,50,2017,7230,1977,13.0,889,24.0,38,74,87,379,1240,1400,2230,4190.0
USGS,05325000,80155,73411,,12,7,1968,2017,50,2017,6900,1977,13.0,883,25.0,40,75,85,380,1280,1470,2380,4050.0
USGS,05325000,80155,73411,,12,8,1968,2017,50,2017,6350,1977,13.0,825,25.0,45,76,92,393,1240,1420,2050,3110.0
USGS,05325000,80155,73411,,12,9,1968,2017,50,2017,5650,1977,14.0,802,23.0,54,76,92,412,1220,1410,2010,3040.0
USGS,05325000,80155,73411,,12,10,1968,2017,50,2017,4980,1977,13.0,790,22.0,42,76,93,402,1200,1480,1950,3200.0
USGS,05325000,80155,73411,,12,11,1968,2017,50,2017,4390,1977,13.0,765,22.0,35,75,91,389,1110,1450,1960,3370.0
USGS,05325000,80155,73411,,12,12,1968,2017,50,2006,4070,1977,12.0,728,20.0,47,74,89,350,1110,1270,1960,3350.0
USGS,05325000,80155,73411,,12,13,1968,2017,50,2006,3920,1977,11.0,693,19.0,47,74,88,320,1070,1150,2020,3250.0
USGS,05325000,80155,73411,,12,14,1968,2017,50,2006,3760,1977,11.0,681,19.0,42,69,92,330,973,1100,1910,3360.0
USGS,05325000,80155,73411,,12,15,1968,2017,50,2016,7690,1977,10.0,743,21.0,52,71,87,287,986,1120,1780,3120.0
USGS,05325000,80155,73411,,12,16,1968,2017,50,2016,17800,1977,10.0,940,21.0,39,66,77,265,977,1100,1980,2900.0
USGS,05325000,80155,73411,,12,17,1968,2017,50,2016,14700,1977,10.0,898,19.0,34,63,77,267,1030,1220,2030,2840.0
USGS,05325000,80155,73411,,12,18,1968,2017,50,2016,13500,1977,10.0,873,17.0,38,62,86,257,1020,1210,2050,2800.0
USGS,05325000,80155,73411,,12,19,1968,2017,50,2016,11300,1977,10.0,810,15.0,44,59,84,262,948,1060,2020,2660.0
USGS,05325000,80155,73411,,12,20,1968,2017,50,2016,9110,1991,9.1,746,13.0,46,62,80,270,894,1020,1970,2670.0
USGS,05325000,80155,73411,,12,21,1968,2017,50,2016,7730,1991,7.1,698,13.0,43,61,82,267,870,988,1890,2750.0
USGS,05325000,80155,73411,,12,22,1968,2017,50,2016,6750,1991,8.1,654,12.0,35,56,81,285,812,974,1620,2840.0
USGS,05325000,80155,73411,,12,23,1968,2017,50,2016,5990,1991,9.4,631,12.0,26,58,68,252,818,930,1590,2890.0
USGS,05325000,80155,73411,,12,24,1968,2017,50,2016,5230,1977,10.0,592,13.0,18,60,64,241,762,896,1370,2920.0
USGS,05325000,80155,73411,,12,25,1968,2017,50,2016,4500,1977,10.0,564,13.0,18,59,64,245,733,893,1350,2870.0
USGS,05325000,80155,73411,,12,26,1968,2017,50,2016,3820,1977,10.0,533,13.0,17,56,62,214,716,863,1290,2800.0
USGS,05325000,80155,73411,,12,27,1968,2017,50,2016,3140,1991,10.0,507,12.0,17,54,62,216,682,837,1230,2740.0
USGS,05325000,80155,73411,,12,28,1968,2017,50,2017,2910,1991,10.0,487,12.0,15,58,63,216,667,811,1220,2540.0
USGS,05325000,80155,73411,,12,29,1968,2017,50,2017,2950,1991,9.4,470,11.0,15,56,68,244,666,768,1210,2130.0
USGS,05325000,80155,73411,,12,30,1968,2017,50,2017,2960,1991,9.0,459,11.0,14,57,71,236,661,749,1210,1980.0
USGS,05325000,80155,73411,,12,31,1968,2017,50,2017,2940,1979,8.7,444,9.5,15,55,71,227,645,727,1210,1860.0
