agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,year_nu,month_nu,mean_va,count_nu
USGS,05320000,00060,73386,,1986,11,895.8,30
USGS,05320000,00060,73386,,1986,12,632.9,31
USGS,05320000,00060,73386,,1987,1,306.9,31
USGS,05320000,00060,73386,,1987,2,263.6,28
USGS,05320000,00060,73386,,1987,3,609.4,31
USGS,05320000,00060,73386,,1987,4,1077.0,30
USGS,05320000,00060,73386,,1987,5,487.6,31
USGS,05320000,00060,73386,,1987,6,349.4,30
USGS,05320000,00060,73386,,1987,7,541.7,31
USGS,05320000,00060,73386,,1987,8,297.9,31
USGS,05320000,00060,73386,,1987,9,122.5,30
USGS,05320000,00060,73386,,1987,10,84.9,31
USGS,05320000,00060,73386,,1987,11,103.6,30
USGS,05320000,00060,73386,,1987,12,153.4,31
USGS,05320000,00060,73386,,1988,1,65.8,31
USGS,05320000,00060,73386,,1988,2,63.0,29
USGS,05320000,00060,73386,,1988,3,1187.0,31
USGS,05320000,00060,73386,,1988,4,1101.0,30
USGS,05320000,00060,73386,,1988,5,1141.0,31
USGS,05320000,00060,73386,,1988,6,315.8,30
USGS,05320000,00060,73386,,1988,7,58.6,31
USGS,05320000,00060,73386,,1988,8,44.4,31
USGS,05320000,00060,73386,,1988,9,29.7,30
USGS,05320000,00060,73386,,1988,10,34.0,31
USGS,05320000,00060,73386,,1988,11,55.3,30
USGS,05320000,00060,73386,,1988,12,50.3,31
USGS,05320000,00060,73386,,1989,1,29.1,31
USGS,05320000,00060,73386,,1989,2,29.5,28
USGS,05320000,00060,73386,,1989,3,546.5,31
USGS,05320000,00060,73386,,1989,4,492.0,30
USGS,05320000,00060,73386,,1989,5,506.7,31
USGS,05320000,00060,73386,,1989,6,160.1,30
USGS,05320000,00060,73386,,1989,7,147.1,31
USGS,05320000,00060,73386,,1989,8,61.4,31
USGS,05320000,00060,73386,,1989,9,51.9,30
USGS,05320000,00060,73386,,1989,10,27.6,31
USGS,05320000,00060,73386,,1989,11,36.3,30
USGS,05320000,00060,73386,,1989,12,20.2,31
USGS,05320000,00060,73386,,1990,1,22.9,31
USGS,05320000,00060,73386,,1990,2,28.8,28
USGS,05320000,00060,73386,,1990,3,128.2,31
USGS,05320000,00060,73386,,1990,4,212.2,30
USGS,05320000,00060,73386,,1990,5,976.6,31
USGS,05320000,00060,73386,,1990,6,1831.0,30
USGS,05320000,00060,73386,,1990,7,1381.0,31
USGS,05320000,00060,73386,,1990,8,1224.0,31
USGS,05320000,00060,73386,,1990,9,384.3,30
USGS,05320000,00060,73386,,1990,10,144.1,31
USGS,05320000,00060,73386,,1990,11,114.6,30
USGS,05320000,00060,73386,,1990,12,85.2,31
USGS,05320000,00060,73386,,1991,1,53.5,31
USGS,05320000,00060,73386,,1991,2,83.2,28
USGS,05320000,00060,73386,,1991,3,1208.0,31
USGS,05320000,00060,73386,,1991,4,3263.0,30
USGS,05320000,00060,73386,,1991,5,5775.0,31
USGS,05320000,00060,73386,,1991,6,7504.0,30
USGS,05320000,00060,73386,,1991,7,2782.0,31
USGS,05320000,00060,73386,,1991,8,1546.0,31
USGS,05320000,00060,73386,,1991,9,898.2,30
USGS,05320000,00060,73386,,1991,10,383.2,31
USGS,05320000,00060,73386,,1991,11,1481.0,30
USGS,05320000,00060,73386,,1991,12,1724.0,31
USGS,05320000,00060,73386,,1992,1,1093.0,31
USGS,05320000,00060,73386,,1992,2,1499.0,29
USGS,05320000,00060,73386,,1992,3,6072.0,31
USGS,05320000,00060,73386,,1992,4,3334.0,30
USGS,05320000,00060,73386,,1992,5,1918.0,31
USGS,05320000,00060,73386,,1992,6,1645.0,30
USGS,05320000,00060,73386,,1992,7,3321.0,31
USGS,05320000,00060,73386,,1992,8,1914.0,31
USGS,05320000,00060,73386,,1992,9,946.7,30
USGS,05320000,00060,73386,,1992,10,2209.0,31
USGS,05320000,00060,73386,,1992,11,2878.0,30
USGS,05320000,00060,73386,,1992,12,1301.0,31
USGS,05320000,00060,73386,,1993,1,694.4,31
USGS,05320000,00060,73386,,1993,2,481.0,28
USGS,05320000,00060,73386,,1993,3,1531.0,31
USGS,05320000,00060,73386,,1993,4,10310.0,30
USGS,05320000,00060,73386,,1993,5,5634.0,31
USGS,05320000,00060,73386,,1993,6,11700.0,30
USGS,05320000,00060,73386,,1993,7,8540.0,31
USGS,05320000,00060,73386,,1993,8,4586.0,31
USGS,05320000,00060,73386,,1993,9,4313.0,30
USGS,05320000,00060,73386,,1993,10,1397.0,31
USGS,05320000,00060,73386,,1993,11,775.4,30
USGS,05320000,00060,73386,,1993,12,752.1,31
USGS,05320000,00060,73386,,1994,1,455.6,31
USGS,05320000,00060,73386,,1994,2,484.9,28
USGS,05320000,00060,73386,,1994,3,2894.0,31
USGS,05320000,00060,73386,,1994,4,2092.0,30
USGS,05320000,00060,73386,,1994,5,2326.0,31
USGS,05320000,00060,73386,,1994,6,2879.0,30
USGS,05320000,00060,73386,,1994,7,3230.0,31
USGS,05320000,00060,73386,,1994,8,1876.0,31
USGS,05320000,00060,73386,,1994,9,783.4,30
USGS,05320000,00060,73386,,1994,10,1960.0,31
USGS,05320000,00060,73386,,1994,11,980.3,30
USGS,05320000,00060,73386,,1994,12,664.4,31
USGS,05320000,00060,73386,,1995,1,363.2,31
USGS,05320000,00060,73386,,1995,2,199.4,28
USGS,05320000,00060,73386,,1995,3,1745.0,31
USGS,05320000,00060,73386,,1995,4,4441.0,30
USGS,05320000,00060,73386,,1995,5,3420.0,31
USGS,05320000,00060,73386,,1995,6,3409.0,30
USGS,05320000,00060,73386,,1995,7,1970.0,31
USGS,05320000,00060,73386,,1995,8,1438.0,31
USGS,05320000,00060,73386,,1995,9,232.3,30
USGS,05320000,00060,73386,,1995,10,760.1,31
USGS,05320000,00060,73386,,1995,11,1204.0,30
USGS,05320000,00060,73386,,1995,12,555.6,31
USGS,05320000,00060,73386,,1996,1,272.8,31
USGS,05320000,00060,73386,,1996,2,636.9,29
USGS,05320000,00060,73386,,1996,3,1088.0,31
USGS,05320000,00060,73386,,1996,4,1832.0,30
USGS,05320000,00060,73386,,1996,5,1412.0,31
USGS,05320000,00060,73386,,1996,6,3718.0,30
USGS,05320000,00060,73386,,1996,7,1121.0,31
USGS,05320000,00060,73386,,1996,8,918.0,31
USGS,05320000,00060,73386,,1996,9,502.7,30
USGS,05320000,00060,73386,,1996,10,392.1,31
USGS,05320000,00060,73386,,1996,11,1111.0,30
USGS,05320000,00060,73386,,1996,12,942.6,31
USGS,05320000,00060,73386,,1997,1,458.1,31
USGS,05320000,00060,73386,,1997,2,443.3,28
USGS,05320000,00060,73386,,1997,3,4523.0,31
USGS,05320000,00060,73386,,1997,4,2865.0,30
USGS,05320000,00060,73386,,1997,5,2225.0,31
USGS,05320000,00060,73386,,1997,6,2186.0,30
USGS,05320000,00060,73386,,1997,7,3074.0,31
USGS,05320000,00060,73386,,1997,8,846.5,31
USGS,05320000,00060,73386,,1997,9,261.1,30
USGS,05320000,00060,73386,,1997,10,194.9,31
USGS,05320000,00060,73386,,1997,11,225.4,30
USGS,05320000,00060,73386,,1997,12,203.9,31
USGS,05320000,00060,73386,,1998,1,115.6,31
USGS,05320000,00060,73386,,1998,2,624.8,28
USGS,05320000,00060,73386,,1998,3,1483.0,31
USGS,05320000,00060,73386,,1998,4,3554.0,30
USGS,05320000,00060,73386,,1998,5,1850.0,31
USGS,05320000,00060,73386,,1998,6,1887.0,30
USGS,05320000,00060,73386,,1998,7,1449.0,31
USGS,05320000,00060,73386,,1998,8,358.8,31
USGS,05320000,00060,73386,,1998,9,307.2,30
USGS,05320000,00060,73386,,1998,10,1705.0,31
USGS,05320000,00060,73386,,1998,11,2245.0,30
USGS,05320000,00060,73386,,1998,12,728.8,31
USGS,05320000,00060,73386,,1999,1,265.8,31
USGS,05320000,00060,73386,,1999,2,834.3,28
USGS,05320000,00060,73386,,1999,3,1072.0,31
USGS,05320000,00060,73386,,1999,4,5679.0,30
USGS,05320000,00060,73386,,1999,5,3849.0,31
USGS,05320000,00060,73386,,1999,6,4639.0,30
USGS,05320000,00060,73386,,1999,7,3077.0,31
USGS,05320000,00060,73386,,1999,8,590.6,31
USGS,05320000,00060,73386,,1999,9,136.4,30
USGS,05320000,00060,73386,,1999,10,89.3,31
USGS,05320000,00060,73386,,1999,11,94.6,30
USGS,05320000,00060,73386,,1999,12,75.5,31
USGS,05320000,00060,73386,,2000,1,55.9,31
USGS,05320000,00060,73386,,2000,2,134.7,29
USGS,05320000,00060,73386,,2000,3,225.6,31
USGS,05320000,00060,73386,,2000,4,153.4,30
USGS,05320000,00060,73386,,2000,5,1316.0,31
USGS,05320000,00060,73386,,2000,6,2070.0,30
USGS,05320000,00060,73386,,2000,7,1971.0,31
USGS,05320000,00060,73386,,2000,8,385.5,31
USGS,05320000,00060,73386,,2000,9,96.6,30
USGS,05320000,00060,73386,,2000,10,61.3,31
USGS,05320000,00060,73386,,2000,11,203.9,30
USGS,05320000,00060,73386,,2000,12,119.1,31
USGS,05320000,00060,73386,,2001,1,80.2,31
USGS,05320000,00060,73386,,2001,2,80.7,28
USGS,05320000,00060,73386,,2001,3,263.0,31
USGS,05320000,00060,73386,,2001,4,11510.0,30
USGS,05320000,00060,73386,,2001,5,5759.0,31
USGS,05320000,00060,73386,,2001,6,6311.0,30
USGS,05320000,00060,73386,,2001,7,1459.0,31
USGS,05320000,00060,73386,,2001,8,318.3,31
USGS,05320000,00060,73386,,2001,9,97.9,30
USGS,05320000,00060,73386,,2001,10,91.7,31
USGS,05320000,00060,73386,,2001,11,139.6,30
USGS,05320000,00060,73386,,2001,12,234.5,31
USGS,05320000,00060,73386,,2002,1,143.9,31
USGS,05320000,00060,73386,,2002,2,156.4,28
USGS,05320000,00060,73386,,2002,3,342.6,31
USGS,05320000,00060,73386,,2002,4,616.7,30
USGS,05320000,00060,73386,,2002,5,754.0,31
USGS,05320000,00060,73386,,2002,6,1756.0,30
USGS,05320000,00060,73386,,2002,7,415.5,31
USGS,05320000,00060,73386,,2002,8,1362.0,31
USGS,05320000,00060,73386,,2002,9,241.1,30
USGS,05320000,00060,73386,,2002,10,954.3,31
USGS,05320000,00060,73386,,2002,11,461.0,30
USGS,05320000,00060,73386,,2002,12,282.9,31
USGS,05320000,00060,73386,,2003,1,162.2,31
USGS,05320000,00060,73386,,2003,2,99.1,28
USGS,05320000,00060,73386,,2003,3,300.1,31
USGS,05320000,00060,73386,,2003,4,1324.0,30
USGS,05320000,00060,73386,,2003,5,2673.0,31
USGS,05320000,00060,73386,,2003,6,1778.0,30
USGS,05320000,00060,73386,,2003,7,1197.0,31
USGS,05320000,00060,73386,,2003,8,121.8,31
USGS,05320000,00060,73386,,2003,9,50.1,30
USGS,05320000,00060,73386,,2003,10,40.7,31
USGS,05320000,00060,73386,,2003,11,55.7,30
USGS,05320000,00060,73386,,2003,12,46.6,31
USGS,05320000,00060,73386,,2004,1,41.3,31
USGS,05320000,00060,73386,,2004,2,29.0,29
USGS,05320000,00060,73386,,2004,3,476.5,31
USGS,05320000,00060,73386,,2004,4,223.5,30
USGS,05320000,00060,73386,,2004,5,1224.0,31
USGS,05320000,00060,73386,,2004,6,3374.0,30
USGS,05320000,00060,73386,,2004,7,2140.0,31
USGS,05320000,00060,73386,,2004,8,915.0,31
USGS,05320000,00060,73386,,2004,9,4191.0,30
USGS,05320000,00060,73386,,2004,10,2336.0,31
USGS,05320000,00060,73386,,2004,11,965.1,30
USGS,05320000,00060,73386,,2004,12,637.9,31
USGS,05320000,00060,73386,,2005,1,280.5,31
USGS,05320000,00060,73386,,2005,2,603.2,28
USGS,05320000,00060,73386,,2005,3,716.2,31
USGS,05320000,00060,73386,,2005,4,3393.0,30
USGS,05320000,00060,73386,,2005,5,4874.0,31
USGS,05320000,00060,73386,,2005,6,2672.0,30
USGS,05320000,00060,73386,,2005,7,873.5,31
USGS,05320000,00060,73386,,2005,8,668.2,31
USGS,05320000,00060,73386,,2005,9,1934.0,30
USGS,05320000,00060,73386,,2005,10,3446.0,31
USGS,05320000,00060,73386,,2005,11,838.3,30
USGS,05320000,00060,73386,,2005,12,863.8,31
USGS,05320000,00060,73386,,2006,1,934.8,31
USGS,05320000,00060,73386,,2006,2,1778.0,28
USGS,05320000,00060,73386,,2006,3,1505.0,31
USGS,05320000,00060,73386,,2006,4,7346.0,30
USGS,05320000,00060,73386,,2006,5,4186.0,31
USGS,05320000,00060,73386,,2006,6,1635.0,30
USGS,05320000,00060,73386,,2006,7,451.7,31
USGS,05320000,00060,73386,,2006,8,547.2,31
USGS,05320000,00060,73386,,2006,9,175.0,30
USGS,05320000,00060,73386,,2006,10,172.8,31
USGS,05320000,00060,73386,,2006,11,142.8,30
USGS,05320000,00060,73386,,2006,12,214.5,31
USGS,05320000,00060,73386,,2007,1,610.3,31
USGS,05320000,00060,73386,,2007,2,237.1,28
USGS,05320000,00060,73386,,2007,3,4259.0,31
USGS,05320000,00060,73386,,2007,4,3811.0,30
USGS,05320000,00060,73386,,2007,5,1760.0,31
USGS,05320000,00060,73386,,2007,6,1073.0,30
USGS,05320000,00060,73386,,2007,7,187.4,31
USGS,05320000,00060,73386,,2007,8,686.5,31
USGS,05320000,00060,73386,,2007,9,677.0,30
USGS,05320000,00060,73386,,2007,10,3848.0,31
USGS,05320000,00060,73386,,2007,11,1303.0,30
USGS,05320000,00060,73386,,2007,12,550.8,31
USGS,05320000,00060,73386,,2008,1,345.6,31
USGS,05320000,00060,73386,,2008,2,172.3,29
USGS,05320000,00060,73386,,2008,3,614.2,31
USGS,05320000,00060,73386,,2008,4,2707.0,30
USGS,05320000,00060,73386,,2008,5,3908.0,31
USGS,05320000,00060,73386,,2008,6,5019.0,30
USGS,05320000,00060,73386,,2008,7,969.2,31
USGS,05320000,00060,73386,,2008,8,201.4,31
USGS,05320000,00060,73386,,2008,9,74.2,30
USGS,05320000,00060,73386,,2008,10,75.5,31
USGS,05320000,00060,73386,,2008,11,93.9,30
USGS,05320000,00060,73386,,2008,12,71.4,31
USGS,05320000,00060,73386,,2009,1,52.2,31
USGS,05320000,00060,73386,,2009,2,482.2,28
USGS,05320000,00060,73386,,2009,3,1240.0,31
USGS,05320000,00060,73386,,2009,4,721.2,30
USGS,05320000,00060,73386,,2009,5,824.8,31
USGS,05320000,00060,73386,,2009,6,960.9,30
USGS,05320000,00060,73386,,2009,7,765.3,31
USGS,05320000,00060,73386,,2009,8,163.5,31
USGS,05320000,00060,73386,,2009,9,60.2,30
USGS,05320000,00060,73386,,2009,10,1023.0,31
USGS,05320000,00060,73386,,2009,11,1398.0,30
USGS,05320000,00060,73386,,2009,12,736.3,31
USGS,05320000,00060,73386,,2010,1,495.3,31
USGS,05320000,00060,73386,,2010,2,612.1,28
USGS,05320000,00060,73386,,2010,3,7624.0,31
USGS,05320000,00060,73386,,2010,4,2984.0,30
USGS,05320000,00060,73386,,2010,5,2302.0,31
USGS,05320000,00060,73386,,2010,6,4134.0,30
USGS,05320000,00060,73386,,2010,7,4125.0,31
USGS,05320000,00060,73386,,2010,8,938.7,31
USGS,05320000,00060,73386,,2010,9,5773.0,30
USGS,05320000,00060,73386,,2010,10,4581.0,31
USGS,05320000,00060,73386,,2010,11,1730.0,30
USGS,05320000,00060,73386,,2010,12,1120.0,31
USGS,05320000,00060,73386,,2011,1,1086.0,31
USGS,05320000,00060,73386,,2011,2,2118.0,28
USGS,05320000,00060,73386,,2011,3,6795.0,31
USGS,05320000,00060,73386,,2011,4,4783.0,30
USGS,05320000,00060,73386,,2011,5,4136.0,31
USGS,05320000,00060,73386,,2011,6,5650.0,30
USGS,05320000,00060,73386,,2011,7,3573.0,31
USGS,05320000,00060,73386,,2011,8,456.1,31
USGS,05320000,00060,73386,,2011,9,116.7,30
USGS,05320000,00060,73386,,2011,10,67.2,31
USGS,05320000,00060,73386,,2011,11,52.7,30
USGS,05320000,00060,73386,,2011,12,80.8,31
USGS,05320000,00060,73386,,2012,1,69.7,31
USGS,05320000,00060,73386,,2012,2,82.8,29
USGS,05320000,00060,73386,,2012,3,427.1,31
USGS,05320000,00060,73386,,2012,4,210.5,30
USGS,05320000,00060,73386,,2012,5,2727.0,31
USGS,05320000,00060,73386,,2012,6,1956.0,30
USGS,05320000,00060,73386,,2012,7,244.0,31
USGS,05320000,00060,73386,,2012,8,56.8,31
USGS,05320000,00060,73386,,2012,9,29.3,30
USGS,05320000,00060,73386,,2012,10,30.6,31
USGS,05320000,00060,73386,,2012,11,46.5,30
USGS,05320000,00060,73386,,2012,12,41.5,31
USGS,05320000,00060,73386,,2013,1,29.8,31
USGS,05320000,00060,73386,,2013,2,27.9,28
USGS,05320000,00060,73386,,2013,3,1047.0,31
USGS,05320000,00060,73386,,2013,4,1299.0,30
USGS,05320000,00060,73386,,2013,5,1914.0,31
USGS,05320000,00060,73386,,2013,6,4713.0,30
USGS,05320000,00060,73386,,2013,7,1855.0,31
USGS,05320000,00060,73386,,2013,8,313.1,31
USGS,05320000,00060,73386,,2013,9,88.0,30
USGS,05320000,00060,73386,,2013,10,93.0,31
USGS,05320000,00060,73386,,2013,11,88.7,30
USGS,05320000,00060,73386,,2013,12,56.3,31
USGS,05320000,00060,73386,,2014,1,45.9,31
USGS,05320000,00060,73386,,2014,2,42.3,28
USGS,05320000,00060,73386,,2014,3,718.0,31
USGS,05320000,00060,73386,,2014,4,759.3,30
USGS,05320000,00060,73386,,2014,5,1208.0,31
USGS,05320000,00060,73386,,2014,6,5453.0,30
USGS,05320000,00060,73386,,2014,7,1650.0,31
USGS,05320000,00060,73386,,2014,8,264.0,31
USGS,05320000,00060,73386,,2014,9,231.4,30
USGS,05320000,00060,73386,,2014,10,185.9,31
USGS,05320000,00060,73386,,2014,11,138.2,30
USGS,05320000,00060,73386,,2014,12,190.5,31
USGS,05320000,00060,73386,,2015,1,156.3,31
USGS,05320000,00060,73386,,2015,2,148.8,28
USGS,05320000,00060,73386,,2015,3,282.3,31
USGS,05320000,00060,73386,,2015,4,703.2,30
USGS,05320000,00060,73386,,2015,5,1252.0,31
USGS,05320000,00060,73386,,2015,6,1862.0,30
USGS,05320000,00060,73386,,2015,7,734.6,31
USGS,05320000,00060,73386,,2015,8,166.7,31
USGS,05320000,00060,73386,,2015,9,281.4,30
USGS,05320000,00060,73386,,2015,10,196.3,31
USGS,05320000,00060,73386,,2015,11,1188.0,30
USGS,05320000,00060,73386,,2015,12,2519.0,31
USGS,05320000,00060,73386,,2016,1,1053.0,31
USGS,05320000,00060,73386,,2016,2,1482.0,29
USGS,05320000,00060,73386,,2016,3,3023.0,31
USGS,05320000,00060,73386,,2016,4,2985.0,30
USGS,05320000,00060,73386,,2016,5,4715.0,31
USGS,05320000,00060,73386,,2016,6,4423.0,30
USGS,05320000,00060,73386,,2016,7,4255.0,31
USGS,05320000,00060,73386,,2016,8,1477.0,31
USGS,05320000,00060,73386,,2016,9,4204.0,30
USGS,05320000,00060,73386,,2016,10,5842.0,31
USGS,05320000,00060,73386,,2016,11,3266.0,30
USGS,05320000,00060,73386,,2016,12,1611.0,31
USGS,05320000,00060,73386,,2017,1,1386.0,31
USGS,05320000,00060,73386,,2017,2,1914.0,28
USGS,05320000,00060,73386,,2017,3,2655.0,31
USGS,05320000,00060,73386,,2017,4,2314.0,30
USGS,05320000,00060,73386,,2017,5,4000.0,31
USGS,05320000,00060,73386,,2017,6,2347.0,30
USGS,05320000,00060,73386,,2017,7,823.7,31
USGS,05320000,00060,73386,,2017,8,292.6,31
USGS,05320000,00060,73386,,2017,9,155.5,30
USGS,05320000,00060,73386,,2017,10,1362.0,31
USGS,05320000,00060,73386,,2017,11,600.9,30
USGS,05320000,00060,73386,,2017,12,331.0,31
USGS,05320000,00060,73386,,2018,1,164.6,31
USGS,05320000,00060,73386,,2018,2,168.6,28
USGS,05320000,00060,73386,,2018,3,2645.0,31
USGS,05320000,00060,73386,,2018,4,6453.0,30
USGS,05320000,00060,73386,,2018,5,5966.0,31
USGS,05320000,00060,73386,,2018,6,8575.0,30
USGS,05320000,00060,73386,,2018,7,5139.0,31
USGS,05320000,00060,73386,,2018,8,1140.0,31
USGS,05320000,00060,73386,,2018,9,5091.0,30
USGS,05320000,00060,73386,,2018,10,4786.0,31
USGS,05320000,00060,73386,,2018,11,1835.0,30
USGS,05320000,00060,73386,,2018,12,1194.0,31
USGS,05320000,00060,73386,,2019,1,857.7,31
USGS,05320000,00060,73386,,2019,2,397.6,28
USGS,05320000,00060,73386,,2019,3,8873.0,31
USGS,05320000,00060,73386,,2019,4,6396.0,30
USGS,05320000,00060,73386,,2019,5,6666.0,31
USGS,05320000,00060,73386,,2019,6,6048.0,30
USGS,05320000,00060,73386,,2019,7,3082.0,31
USGS,05320000,00060,73386,,2019,8,768.6,31
USGS,05320000,00060,73386,,2019,9,1315.0,30
USGS,05320000,00060,73386,,2019,10,4790.0,31
USGS,05320000,00060,73386,,2019,11,2250.0,30
USGS,05320000,00060,73386,,2019,12,1447.0,31
USGS,05320000,00060,73386,,2020,1,531.9,31
USGS,05320000,00060,73386,,2020,2,521.3,29
USGS,05320000,00060,73386,,2020,3,4773.0,31
USGS,05320000,00060,73386,,2020,4,3738.0,30
USGS,05320000,00060,73386,,2020,5,4057.0,31
USGS,05320000,00060,73386,,2020,6,2490.0,30
USGS,05320000,00060,73386,,2020,7,1399.0,31
USGS,05320000,00060,73386,,2020,8,544.9,31
USGS,05320000,00060,73386,,2020,9,221.2,30
USGS,05320000,00060,73386,,2020,10,186.5,31
USGS,05320000,00060,73386,,2020,11,261.5,30
USGS,05320000,00060,73386,,2020,12,194.0,31
USGS,05320000,00060,73386,,2021,1,122.2,31
USGS,05320000,00060,73386,,2021,2,79.2,28
USGS,05320000,00060,73386,,2021,3,1058.0,31
USGS,05320000,00060,73386,,2021,4,926.5,30
USGS,05320000,00060,73386,,2021,5,641.7,31
USGS,05320000,00060,73386,,2021,6,717.5,30
USGS,05320000,00060,73386,,2021,7,253.0,31
USGS,05320000,00060,73386,,2021,8,102.9,31
USGS,05320000,00060,73386,,2021,9,325.1,30
USGS,05320000,00060,73386,,2021,10,249.8,31
USGS,05320000,00060,73386,,2021,11,602.7,30
USGS,05320000,00060,73386,,2021,12,263.1,31
USGS,05320000,00060,73386,,2022,1,179.8,31
USGS,05320000,00060,73386,,2022,2,143.3,28
USGS,05320000,00060,73386,,2022,3,547.3,31
USGS,05320000,00060,73386,,2022,4,1398.0,30
USGS,05320000,00060,73386,,2022,5,3186.0,31
USGS,05320000,00060,73386,,2022,6,1956.0,30
USGS,05320000,00060,73386,,2022,7,1434.0,31
USGS,05320000,00060,73386,,2022,8,246.4,31
USGS,05320000,00060,73386,,2022,9,99.4,30
USGS,05320000,00060,73386,,2022,10,52.8,31
USGS,05320000,00060,73386,,2022,11,66.6,30
USGS,05320000,00060,73386,,2022,12,63.3,31
USGS,05320000,00060,73386,,2023,1,71.4,31
USGS,05320000,00060,73386,,2023,2,66.4,28
USGS,05320000,00060,73386,,2023,3,749.8,31
USGS,05320000,00060,73386,,2023,4,4196.0,30
USGS,05320000,00060,73386,,2023,5,5484.0,31
USGS,05320000,00060,73386,,2023,6,1675.0,30
USGS,05320000,00060,73386,,2023,7,408.6,31
USGS,05320000,00060,73386,,2023,8,126.6,31
USGS,05320000,00060,73386,,2023,9,52.2,30
USGS,05320000,00060,73386,,2023,10,98.8,31
USGS,05320000,00060,73386,,2023,11,99.8,30
USGS,05320000,00060,73386,,2023,12,153.7,31
USGS,05320000,00060,73386,,2024,1,142.2,31
USGS,05320000,00060,73386,,2024,2,109.8,29
USGS,05320000,00060,73386,,2024,3,336.3,31
USGS,05320000,00060,73386,,2024,4,1792.0,30
USGS,05320000,00060,73386,,2024,5,6210.0,31
USGS,05320000,00060,73386,,2024,6,12360.0,30
USGS,05320000,00060,73386,,2024,7,6122.0,31
USGS,05320000,00060,73386,,2024,8,1107.0,31
USGS,05320000,00060,73386,,2024,9,305.2,30
USGS,05320000,00060,73386,,2024,10,108.0,24
